x,E,N,z
1.30671996,259907.9892,4203115.701,3618.009033
1.332854359,259907.9785,4203115.725,3618.007568
1.358988759,259907.9679,4203115.749,3618.009277
1.385123158,259907.9573,4203115.773,3618.00708
1.411257557,259907.9467,4203115.797,3618.009277
1.437391956,259907.9361,4203115.821,3618.00708
1.463526355,259907.9255,4203115.845,3618.009033
1.489660755,259907.9149,4203115.869,3618.006592
1.515795154,259907.9042,4203115.892,3618.008057
1.541929553,259907.8936,4203115.916,3618.005615
1.568063952,259907.883,4203115.94,3618.002686
1.594198351,259907.8724,4203115.964,3618.00415
1.620332751,259907.8618,4203115.988,3618.000488
1.64646715,259907.8512,4203116.012,3618.001709
1.672601549,259907.8406,4203116.036,3617.997803
1.698735948,259907.8299,4203116.06,3617.999023
1.724870347,259907.8193,4203116.083,3617.994873
1.751004747,259907.8087,4203116.107,3617.996338
1.777139146,259907.7981,4203116.131,3617.991943
1.803273545,259907.7875,4203116.155,3617.986816
1.829407944,259907.7769,4203116.179,3617.989502
1.855542343,259907.7663,4203116.203,3617.984619
1.881676743,259907.7556,4203116.227,3617.987305
1.907811142,259907.745,4203116.251,3617.980713
1.933945541,259907.7344,4203116.275,3617.98291
1.96007994,259907.7238,4203116.298,3617.976318
1.986214339,259907.7132,4203116.322,3617.978516
2.012348739,259907.7026,4203116.346,3617.968994
2.038483138,259907.692,4203116.37,3617.959229
2.064617537,259907.6813,4203116.394,3617.96167
2.090751936,259907.6707,4203116.418,3617.953125
2.116886335,259907.6601,4203116.442,3617.956787
2.143020735,259907.6495,4203116.466,3617.949463
2.169155134,259907.6389,4203116.489,3617.954102
2.195289533,259907.6283,4203116.513,3617.947266
2.221423932,259907.6177,4203116.537,3617.953613
2.247558331,259907.607,4203116.561,3617.946533
2.273692731,259907.5964,4203116.585,3617.939941
2.29982713,259907.5858,4203116.609,3617.945557
2.325961529,259907.5752,4203116.633,3617.937012
2.352095928,259907.5646,4203116.657,3617.941895
2.378230327,259907.554,4203116.681,3617.932373
2.404364727,259907.5434,4203116.704,3617.935547
2.430499126,259907.5327,4203116.728,3617.925781
2.456633525,259907.5221,4203116.752,3617.928467
2.482767924,259907.5115,4203116.776,3617.918457
2.508902323,259907.5009,4203116.8,3617.90918
2.535036723,259907.4903,4203116.824,3617.911377
2.561171122,259907.4797,4203116.848,3617.900635
2.587305521,259907.4691,4203116.872,3617.900635
2.61343992,259907.4584,4203116.895,3617.884766
2.639574319,259907.4478,4203116.919,3617.88208
2.665708719,259907.4372,4203116.943,3617.86499
2.691843118,259907.4266,4203116.967,3617.861084
2.717977517,259907.416,4203116.991,3617.848633
2.744111916,259907.4054,4203117.015,3617.844727
2.770246315,259907.3948,4203117.039,3617.834473
2.796380715,259907.3841,4203117.063,3617.823486
2.822515114,259907.3735,4203117.086,3617.818359
2.848649513,259907.3629,4203117.11,3617.80835
2.874783912,259907.3523,4203117.134,3617.802734
2.900918311,259907.3417,4203117.158,3617.791016
2.927052711,259907.3311,4203117.182,3617.785156
2.95318711,259907.3205,4203117.206,3617.772949
2.979321509,259907.3098,4203117.23,3617.765137
3.005455908,259907.2992,4203117.254,3617.752197
3.031590307,259907.2886,4203117.278,3617.739746
3.057724707,259907.278,4203117.301,3617.733398
3.083859106,259907.2674,4203117.325,3617.719971
3.109993505,259907.2568,4203117.349,3617.712891
3.136127904,259907.2462,4203117.373,3617.697754
3.162262304,259907.2355,4203117.397,3617.689453
3.188396703,259907.2249,4203117.421,3617.674805
3.214531102,259907.2143,4203117.445,3617.668457
3.240665501,259907.2037,4203117.469,3617.653564
3.2667999,259907.1931,4203117.492,3617.639893
3.2929343,259907.1825,4203117.516,3617.633301
3.319068699,259907.1719,4203117.54,3617.620605
3.345203098,259907.1612,4203117.564,3617.610596
3.371337497,259907.1506,4203117.588,3617.595215
3.397471896,259907.14,4203117.612,3617.584473
3.423606296,259907.1294,4203117.636,3617.56665
3.449740695,259907.1188,4203117.66,3617.549561
3.475875094,259907.1082,4203117.684,3617.533691
3.502009493,259907.0976,4203117.707,3617.52002
3.528143892,259907.0869,4203117.731,3617.511475
3.554278292,259907.0763,4203117.755,3617.500732
3.580412691,259907.0657,4203117.779,3617.494629
3.60654709,259907.0551,4203117.803,3617.486572
3.632681489,259907.0445,4203117.827,3617.482178
3.658815888,259907.0339,4203117.851,3617.475342
3.684950288,259907.0233,4203117.875,3617.471436
3.711084687,259907.0126,4203117.898,3617.4646
3.737219086,259907.002,4203117.922,3617.456299
3.763353485,259906.9914,4203117.946,3617.450684
3.789487884,259906.9808,4203117.97,3617.439697
3.815622284,259906.9702,4203117.994,3617.433105
3.841756683,259906.9596,4203118.018,3617.423096
3.867891082,259906.949,4203118.042,3617.418945
3.894025481,259906.9383,4203118.066,3617.412354
3.92015988,259906.9277,4203118.09,3617.409912
3.94629428,259906.9171,4203118.113,3617.406738
3.972428679,259906.9065,4203118.137,3617.404053
3.998563078,259906.8959,4203118.161,3617.403809
4.024697477,259906.8853,4203118.185,3617.401611
4.050831876,259906.8747,4203118.209,3617.401611
4.076966276,259906.864,4203118.233,3617.398926
4.103100675,259906.8534,4203118.257,3617.399658
4.129235074,259906.8428,4203118.281,3617.395996
4.155369473,259906.8322,4203118.304,3617.397217
4.181503872,259906.8216,4203118.328,3617.393555
4.207638272,259906.811,4203118.352,3617.388184
4.233772671,259906.8004,4203118.376,3617.390625
4.25990707,259906.7897,4203118.4,3617.384766
4.286041469,259906.7791,4203118.424,3617.386963
4.312175868,259906.7685,4203118.448,3617.380615
4.338310268,259906.7579,4203118.472,3617.383789
4.364444667,259906.7473,4203118.496,3617.377197
4.390579066,259906.7367,4203118.519,3617.380859
4.416713465,259906.7261,4203118.543,3617.373291
4.442847864,259906.7154,4203118.567,3617.366211
4.468982264,259906.7048,4203118.591,3617.371094
4.495116663,259906.6942,4203118.615,3617.364014
4.521251062,259906.6836,4203118.639,3617.369873
4.547385461,259906.673,4203118.663,3617.361816
4.57351986,259906.6624,4203118.687,3617.368652
4.59965426,259906.6518,4203118.71,3617.361328
4.625788659,259906.6412,4203118.734,3617.367188
4.651923058,259906.6305,4203118.758,3617.358398
4.678057457,259906.6199,4203118.782,3617.349121
4.704191856,259906.6093,4203118.806,3617.353516
4.730326256,259906.5987,4203118.83,3617.345215
4.756460655,259906.5881,4203118.854,3617.348389
4.782595054,259906.5775,4203118.878,3617.340088
4.808729453,259906.5669,4203118.902,3617.341064
4.834863852,259906.5562,4203118.925,3617.333008
4.860998252,259906.5456,4203118.949,3617.333008
4.887132651,259906.535,4203118.973,3617.326904
4.91326705,259906.5244,4203118.997,3617.321777
4.939401449,259906.5138,4203119.021,3617.321777
4.965535848,259906.5032,4203119.045,3617.317627
4.991670248,259906.4926,4203119.069,3617.317627
5.017804647,259906.4819,4203119.093,3617.314453
5.043939046,259906.4713,4203119.116,3617.314453
5.070073445,259906.4607,4203119.14,3617.310059
5.096207844,259906.4501,4203119.164,3617.30957
5.122342244,259906.4395,4203119.188,3617.304688
5.148476643,259906.4289,4203119.212,3617.299072
5.174611042,259906.4183,4203119.236,3617.29834
5.200745441,259906.4076,4203119.26,3617.292725
5.226879841,259906.397,4203119.284,3617.292236
5.25301424,259906.3864,4203119.308,3617.287354
5.279148639,259906.3758,4203119.331,3617.287354
5.305283038,259906.3652,4203119.355,3617.281006
5.331417437,259906.3546,4203119.379,3617.279541
5.357551837,259906.344,4203119.403,3617.272217
5.383686236,259906.3333,4203119.427,3617.263672
5.409820635,259906.3227,4203119.451,3617.260742
5.435955034,259906.3121,4203119.475,3617.252197
5.462089433,259906.3015,4203119.499,3617.249268
5.488223833,259906.2909,4203119.522,3617.240723
5.514358232,259906.2803,4203119.546,3617.237061
5.540492631,259906.2697,4203119.57,3617.228516
5.56662703,259906.259,4203119.594,3617.224121
5.592761429,259906.2484,4203119.618,3617.216309
5.618895829,259906.2378,4203119.642,3617.208496
5.645030228,259906.2272,4203119.666,3617.203125
5.671164627,259906.2166,4203119.69,3617.196045
5.697299026,259906.206,4203119.714,3617.191162
5.723433425,259906.1954,4203119.737,3617.182373
5.749567825,259906.1847,4203119.761,3617.173584
5.775702224,259906.1741,4203119.785,3617.164551
5.801836623,259906.1635,4203119.809,3617.15625
5.827971022,259906.1529,4203119.833,3617.141113
5.854105421,259906.1423,4203119.857,3617.125244
5.880239821,259906.1317,4203119.881,3617.111816
5.90637422,259906.1211,4203119.905,3617.098877
5.932508619,259906.1104,4203119.928,3617.087646
5.958643018,259906.0998,4203119.952,3617.07666
5.984777417,259906.0892,4203119.976,3617.068359
6.010911817,259906.0786,4203120,3617.060547
6.037046216,259906.068,4203120.024,3617.053223
6.063180615,259906.0574,4203120.048,3617.046143
6.089315014,259906.0468,4203120.072,3617.037842
6.115449413,259906.0361,4203120.096,3617.03125
6.141583813,259906.0255,4203120.119,3617.023926
6.167718212,259906.0149,4203120.143,3617.017578
6.193852611,259906.0043,4203120.167,3617.007813
6.21998701,259905.9937,4203120.191,3616.99707
6.246121409,259905.9831,4203120.215,3616.984131
6.272255809,259905.9725,4203120.239,3616.970703
6.298390208,259905.9618,4203120.263,3616.959229
6.324524607,259905.9512,4203120.287,3616.94751
6.350659006,259905.9406,4203120.311,3616.938232
6.376793405,259905.93,4203120.334,3616.927246
6.402927805,259905.9194,4203120.358,3616.918457
6.429062204,259905.9088,4203120.382,3616.905762
6.455196603,259905.8982,4203120.406,3616.896729
6.481331002,259905.8875,4203120.43,3616.88623
6.507465401,259905.8769,4203120.454,3616.878174
6.533599801,259905.8663,4203120.478,3616.869629
6.5597342,259905.8557,4203120.502,3616.862305
6.585868599,259905.8451,4203120.525,3616.859131
6.612002998,259905.8345,4203120.549,3616.855225
6.638137397,259905.8239,4203120.573,3616.854492
6.664271797,259905.8132,4203120.597,3616.851318
6.690406196,259905.8026,4203120.621,3616.850586
6.716540595,259905.792,4203120.645,3616.847656
6.742674994,259905.7814,4203120.669,3616.847412
6.768809393,259905.7708,4203120.693,3616.845215
6.794943793,259905.7602,4203120.717,3616.843506
6.821078192,259905.7496,4203120.74,3616.843018
6.847212591,259905.7389,4203120.764,3616.840576
6.87334699,259905.7283,4203120.788,3616.840332
6.899481389,259905.7177,4203120.812,3616.837891
6.925615789,259905.7071,4203120.836,3616.837646
6.951750188,259905.6965,4203120.86,3616.835449
6.977884587,259905.6859,4203120.884,3616.835449
7.004018986,259905.6753,4203120.908,3616.833252
7.030153385,259905.6646,4203120.931,3616.831055
7.056287785,259905.654,4203120.955,3616.831299
7.082422184,259905.6434,4203120.979,3616.829346
7.108556583,259905.6328,4203121.003,3616.830078
7.134690982,259905.6222,4203121.027,3616.828613
7.160825381,259905.6116,4203121.051,3616.829102
7.186959781,259905.601,4203121.075,3616.827881
7.21309418,259905.5903,4203121.099,3616.828369
7.239228579,259905.5797,4203121.123,3616.827393
7.265362978,259905.5691,4203121.146,3616.82666
7.291497378,259905.5585,4203121.17,3616.827148
7.317631777,259905.5479,4203121.194,3616.82666
7.343766176,259905.5373,4203121.218,3616.827148
7.369900575,259905.5267,4203121.242,3616.826416
7.396034974,259905.516,4203121.266,3616.826904
7.422169374,259905.5054,4203121.29,3616.825928
7.448303773,259905.4948,4203121.314,3616.82666
7.474438172,259905.4842,4203121.337,3616.825684
7.500572571,259905.4736,4203121.361,3616.824219
7.525682862,259905.4659,4203121.385,3616.825439
7.550793154,259905.4582,4203121.409,3616.824219
7.575903445,259905.4505,4203121.433,3616.822998
7.601013736,259905.4429,4203121.457,3616.825195
7.626124027,259905.4352,4203121.481,3616.823975
7.651234318,259905.4275,4203121.505,3616.82251
7.67634461,259905.4198,4203121.529,3616.824707
7.701454901,259905.4121,4203121.553,3616.823486
7.726565192,259905.4044,4203121.577,3616.822021
7.751675483,259905.3967,4203121.6,3616.824463
7.776785775,259905.3891,4203121.624,3616.822754
7.801896066,259905.3814,4203121.648,3616.821289
7.827006357,259905.3737,4203121.672,3616.822754
7.852116648,259905.366,4203121.696,3616.820801
7.87722694,259905.3583,4203121.72,3616.818848
7.902337231,259905.3506,4203121.744,3616.819824
7.927447522,259905.343,4203121.768,3616.817627
7.952557813,259905.3353,4203121.792,3616.815674
7.977668104,259905.3276,4203121.816,3616.816162
8.002778396,259905.3199,4203121.839,3616.814453
8.027888687,259905.3122,4203121.863,3616.812744
8.052998978,259905.3045,4203121.887,3616.812744
8.078109269,259905.2969,4203121.911,3616.811279
8.103219561,259905.2892,4203121.935,3616.810059
8.128329852,259905.2815,4203121.959,3616.80957
8.153440143,259905.2738,4203121.983,3616.80957
8.178550434,259905.2661,4203122.007,3616.809082
8.203660725,259905.2584,4203122.031,3616.80835
8.228771017,259905.2508,4203122.055,3616.80835
8.253881308,259905.2431,4203122.079,3616.806885
8.278991599,259905.2354,4203122.102,3616.805176
8.30410189,259905.2277,4203122.126,3616.803955
8.329212182,259905.22,4203122.15,3616.801025
8.354322473,259905.2123,4203122.174,3616.797363
8.379432764,259905.2047,4203122.198,3616.794922
8.404543055,259905.197,4203122.222,3616.789551
8.429653346,259905.1893,4203122.246,3616.781738
8.454763638,259905.1816,4203122.27,3616.777344
8.479873929,259905.1739,4203122.294,3616.768799
8.50498422,259905.1662,4203122.318,3616.759766
8.530094511,259905.1585,4203122.341,3616.754883
8.555204803,259905.1509,4203122.365,3616.746338
8.580315094,259905.1432,4203122.389,3616.738525
8.605425385,259905.1355,4203122.413,3616.736816
8.630535676,259905.1278,4203122.437,3616.731445
8.655645967,259905.1201,4203122.461,3616.726563
8.680756259,259905.1124,4203122.485,3616.726563
8.70586655,259905.1048,4203122.509,3616.721924
8.730976841,259905.0971,4203122.533,3616.717529
8.756087132,259905.0894,4203122.557,3616.718262
8.781197424,259905.0817,4203122.581,3616.7146
8.806307715,259905.074,4203122.604,3616.710449
8.831418006,259905.0663,4203122.628,3616.706787
8.856528297,259905.0587,4203122.652,3616.708008
8.881638589,259905.051,4203122.676,3616.70459
8.90674888,259905.0433,4203122.7,3616.701416
8.931859171,259905.0356,4203122.724,3616.703369
8.956969462,259905.0279,4203122.748,3616.700195
8.982079753,259905.0202,4203122.772,3616.697266
9.007190045,259905.0126,4203122.796,3616.69873
9.032300336,259905.0049,4203122.82,3616.695313
9.057410627,259904.9972,4203122.844,3616.69165
9.082520918,259904.9895,4203122.867,3616.692627
9.10763121,259904.9818,4203122.891,3616.688965
9.132741501,259904.9741,4203122.915,3616.685791
9.157851792,259904.9664,4203122.939,3616.686523
9.182962083,259904.9588,4203122.963,3616.683105
9.208072374,259904.9511,4203122.987,3616.680176
9.233182666,259904.9434,4203123.011,3616.681885
9.258292957,259904.9357,4203123.035,3616.679199
9.283403248,259904.928,4203123.059,3616.676514
9.308513539,259904.9203,4203123.083,3616.678467
9.333623831,259904.9127,4203123.106,3616.676025
9.358734122,259904.905,4203123.13,3616.67334
9.383844413,259904.8973,4203123.154,3616.674805
9.408954704,259904.8896,4203123.178,3616.671631
9.434064995,259904.8819,4203123.202,3616.668213
9.459175287,259904.8742,4203123.226,3616.668945
9.484285578,259904.8666,4203123.25,3616.663818
9.509395869,259904.8589,4203123.274,3616.657227
9.53450616,259904.8512,4203123.298,3616.657471
9.559616452,259904.8435,4203123.322,3616.651123
9.584726743,259904.8358,4203123.346,3616.645752
9.609837034,259904.8281,4203123.369,3616.640381
9.634947325,259904.8205,4203123.393,3616.641602
9.660057617,259904.8128,4203123.417,3616.635498
9.685167908,259904.8051,4203123.441,3616.628174
9.710278199,259904.7974,4203123.465,3616.627441
9.73538849,259904.7897,4203123.489,3616.619629
9.760498781,259904.782,4203123.513,3616.612305
9.785609073,259904.7743,4203123.537,3616.609375
9.810719364,259904.7667,4203123.561,3616.602295
9.835829655,259904.759,4203123.585,3616.595459
9.860939946,259904.7513,4203123.608,3616.592285
9.886050238,259904.7436,4203123.632,3616.584717
9.911160529,259904.7359,4203123.656,3616.575684
9.93627082,259904.7282,4203123.68,3616.57373
9.961381111,259904.7206,4203123.704,3616.569336
9.986491402,259904.7129,4203123.728,3616.565918
10.01160169,259904.7052,4203123.752,3616.56543
10.03671198,259904.6975,4203123.776,3616.561035
10.06182228,259904.6898,4203123.8,3616.553223
10.08693257,259904.6821,4203123.824,3616.550781
10.11204286,259904.6745,4203123.848,3616.540283
10.13715315,259904.6668,4203123.871,3616.527588
10.16226344,259904.6591,4203123.895,3616.520996
10.18737373,259904.6514,4203123.919,3616.507813
10.21248402,259904.6437,4203123.943,3616.497559
10.23759431,259904.636,4203123.967,3616.494873
10.26270461,259904.6284,4203123.991,3616.489746
10.2878149,259904.6207,4203124.015,3616.48584
10.31292519,259904.613,4203124.039,3616.482178
10.33803548,259904.6053,4203124.063,3616.482422
10.36314577,259904.5976,4203124.087,3616.479004
10.38825606,259904.5899,4203124.111,3616.47583
10.41336635,259904.5822,4203124.134,3616.47583
10.43847664,259904.5746,4203124.158,3616.473389
10.46358694,259904.5669,4203124.182,3616.471191
10.48869723,259904.5592,4203124.206,3616.471191
10.51380752,259904.5515,4203124.23,3616.46875
10.53891781,259904.5438,4203124.254,3616.466309
10.5640281,259904.5361,4203124.278,3616.466064
10.58913839,259904.5285,4203124.302,3616.464111
10.61424868,259904.5208,4203124.326,3616.461426
10.63935897,259904.5131,4203124.35,3616.461182
10.66446927,259904.5054,4203124.373,3616.457764
10.68957956,259904.4977,4203124.397,3616.453613
10.71468985,259904.49,4203124.421,3616.453369
10.73980014,259904.4824,4203124.445,3616.44873
10.76491043,259904.4747,4203124.469,3616.443604
10.79002072,259904.467,4203124.493,3616.443604
10.81513101,259904.4593,4203124.517,3616.438965
10.8402413,259904.4516,4203124.541,3616.43457
10.8653516,259904.4439,4203124.565,3616.43457
10.89046189,259904.4363,4203124.589,3616.43042
10.91557218,259904.4286,4203124.613,3616.427246
10.94068247,259904.4209,4203124.636,3616.427734
10.96579276,259904.4132,4203124.66,3616.425537
10.99090305,259904.4055,4203124.684,3616.424072
11.01601334,259904.3978,4203124.708,3616.422363
11.04112363,259904.3901,4203124.732,3616.423584
11.06623393,259904.3825,4203124.756,3616.421875
11.09134422,259904.3748,4203124.78,3616.419678
11.11645451,259904.3671,4203124.804,3616.421143
11.1415648,259904.3594,4203124.828,3616.419189
11.16667509,259904.3517,4203124.852,3616.416992
11.19178538,259904.344,4203124.875,3616.418457
11.21689567,259904.3364,4203124.899,3616.41626
11.24200596,259904.3287,4203124.923,3616.414551
11.26711625,259904.321,4203124.947,3616.415771
11.29222655,259904.3133,4203124.971,3616.414063
11.31733684,259904.3056,4203124.995,3616.412109
11.34244713,259904.2979,4203125.019,3616.413574
11.36755742,259904.2903,4203125.043,3616.411377
11.39266771,259904.2826,4203125.067,3616.40918
11.417778,259904.2749,4203125.091,3616.410645
11.44288829,259904.2672,4203125.115,3616.407715
11.46799858,259904.2595,4203125.138,3616.404541
11.49310888,259904.2518,4203125.162,3616.405762
11.51821917,259904.2442,4203125.186,3616.402344
11.54332946,259904.2365,4203125.21,3616.399658
11.56843975,259904.2288,4203125.234,3616.400635
11.59355004,259904.2211,4203125.258,3616.398926
11.61866033,259904.2134,4203125.282,3616.396973
11.64377062,259904.2057,4203125.306,3616.398926
11.66888091,259904.198,4203125.33,3616.397461
11.69399121,259904.1904,4203125.354,3616.396484
11.7191015,259904.1827,4203125.378,3616.398926
11.74421179,259904.175,4203125.401,3616.397949
11.76932208,259904.1673,4203125.425,3616.397461
11.79443237,259904.1596,4203125.449,3616.396973
11.81954266,259904.1519,4203125.473,3616.400146
11.84465295,259904.1443,4203125.497,3616.399902
11.86976324,259904.1366,4203125.521,3616.399902
11.89487354,259904.1289,4203125.545,3616.403564
11.91998383,259904.1212,4203125.569,3616.403564
11.94509412,259904.1135,4203125.593,3616.404053
11.97020441,259904.1058,4203125.617,3616.4104
11.9953147,259904.0982,4203125.64,3616.412598
12.02042499,259904.0905,4203125.664,3616.414307
12.04553528,259904.0828,4203125.688,3616.427002
12.07064557,259904.0751,4203125.712,3616.43042
12.09575587,259904.0674,4203125.736,3616.434326
12.12086616,259904.0597,4203125.76,3616.45166
12.14597645,259904.0521,4203125.784,3616.45752
12.17108674,259904.0444,4203125.808,3616.463379
12.19619703,259904.0367,4203125.832,3616.48291
12.22130732,259904.029,4203125.856,3616.488281
12.24641761,259904.0213,4203125.88,3616.493896
12.2715279,259904.0136,4203125.903,3616.511475
12.2966382,259904.0059,4203125.927,3616.51709
12.32174849,259903.9983,4203125.951,3616.522461
12.34685878,259903.9906,4203125.975,3616.538818
12.37196907,259903.9829,4203125.999,3616.543701
12.39707936,259903.9752,4203126.023,3616.547852
12.42218965,259903.9675,4203126.047,3616.560303
12.44729994,259903.9598,4203126.071,3616.564697
12.47241023,259903.9522,4203126.095,3616.569824
12.49752052,259903.9445,4203126.119,3616.57373
12.52263082,259903.9368,4203126.142,3616.586182
12.54774111,259903.9291,4203126.166,3616.589355
12.5728514,259903.9214,4203126.19,3616.593018
12.59796169,259903.9137,4203126.214,3616.60376
12.62307198,259903.9061,4203126.238,3616.606934
12.64818227,259903.8984,4203126.262,3616.609863
12.67329256,259903.8907,4203126.286,3616.624512
12.69840285,259903.883,4203126.31,3616.628174
12.72351315,259903.8753,4203126.334,3616.631836
12.74862344,259903.8676,4203126.358,3616.647949
12.77373373,259903.86,4203126.382,3616.65332
12.79884402,259903.8523,4203126.405,3616.658447
12.82395431,259903.8446,4203126.429,3616.677246
12.8490646,259903.8369,4203126.453,3616.685547
12.87417489,259903.8292,4203126.477,3616.695313
12.89928518,259903.8215,4203126.501,3616.718018
12.92439548,259903.8139,4203126.525,3616.726074
12.94950577,259903.8062,4203126.549,3616.734863
12.97461606,259903.7985,4203126.573,3616.756592
12.99972635,259903.7908,4203126.597,3616.759277
13.02483664,259903.7831,4203126.621,3616.760986
13.04994693,259903.7754,4203126.645,3616.766113
13.07505722,259903.7677,4203126.668,3616.767822
13.10016751,259903.7601,4203126.692,3616.77002
13.12527781,259903.7524,4203126.716,3616.779053
13.1503881,259903.7447,4203126.74,3616.782959
13.17549839,259903.737,4203126.764,3616.787598
13.20060868,259903.7293,4203126.788,3616.803955
13.22571897,259903.7216,4203126.812,3616.810303
13.25082926,259903.714,4203126.836,3616.816895
13.27593955,259903.7063,4203126.86,3616.822754
13.30104984,259903.6986,4203126.884,3616.840576
13.32616014,259903.6909,4203126.907,3616.847656
13.35127043,259903.6832,4203126.931,3616.854492
13.37638072,259903.6755,4203126.955,3616.868408
13.40149101,259903.6679,4203126.979,3616.873535
13.4266013,259903.6602,4203127.003,3616.878174
13.45171159,259903.6525,4203127.027,3616.890137
13.47682188,259903.6448,4203127.051,3616.894531
13.50193217,259903.6371,4203127.075,3616.898682
13.52704247,259903.6294,4203127.099,3616.911377
13.55215276,259903.6218,4203127.123,3616.915527
13.57726305,259903.6141,4203127.147,3616.919922
13.60237334,259903.6064,4203127.17,3616.931396
13.62748363,259903.5987,4203127.194,3616.935059
13.65259392,259903.591,4203127.218,3616.938477
13.67770421,259903.5833,4203127.242,3616.946289
13.7028145,259903.5756,4203127.266,3616.948975
13.7279248,259903.568,4203127.29,3616.95166
13.75303509,259903.5603,4203127.314,3616.957275
13.77814538,259903.5526,4203127.338,3616.958984
13.80325567,259903.5449,4203127.362,3616.960205
13.82836596,259903.5372,4203127.386,3616.963623
13.85347625,259903.5295,4203127.41,3616.965088
13.87858654,259903.5219,4203127.433,3616.966797
13.90369683,259903.5142,4203127.457,3616.971191
13.92880712,259903.5065,4203127.481,3616.9729
13.95391742,259903.4988,4203127.505,3616.975342
13.97902771,259903.4911,4203127.529,3616.978027
14.004138,259903.4834,4203127.553,3616.987061
14.02924829,259903.4758,4203127.577,3616.990723
14.05435858,259903.4681,4203127.601,3616.993164
14.07946887,259903.4604,4203127.625,3617.001465
14.10457916,259903.4527,4203127.649,3617.00293
14.12968945,259903.445,4203127.672,3617.00415
14.15479975,259903.4373,4203127.696,3617.009521
14.17991004,259903.4297,4203127.72,3617.010498
14.20502033,259903.422,4203127.744,3617.01123
14.23013062,259903.4143,4203127.768,3617.015625
14.25524091,259903.4066,4203127.792,3617.016113
14.2803512,259903.3989,4203127.816,3617.016357
14.30546149,259903.3912,4203127.84,3617.02002
14.33057178,259903.3835,4203127.864,3617.02002
14.35568208,259903.3759,4203127.888,3617.019775
14.38079237,259903.3682,4203127.912,3617.022461
14.40590266,259903.3605,4203127.935,3617.021973
14.43101295,259903.3528,4203127.959,3617.02124
14.45612324,259903.3451,4203127.983,3617.023682
14.48123353,259903.3374,4203128.007,3617.022705
14.50634382,259903.3298,4203128.031,3617.021484
14.53145411,259903.3221,4203128.055,3617.023438
14.55656441,259903.3144,4203128.079,3617.021729
14.5816747,259903.3067,4203128.103,3617.019775
14.60678499,259903.299,4203128.127,3617.020752
14.63189528,259903.2913,4203128.151,3617.017822
14.65700557,259903.2837,4203128.174,3617.01416
14.68211586,259903.276,4203128.198,3617.009521
14.70722615,259903.2683,4203128.222,3617.008545
14.73233644,259903.2606,4203128.246,3617.003662
14.75744674,259903.2529,4203128.27,3616.998535
14.78255703,259903.2452,4203128.294,3616.996826
14.80766732,259903.2376,4203128.318,3616.993164
14.83277761,259903.2299,4203128.342,3616.991211
14.8578879,259903.2222,4203128.366,3616.990479
14.88299819,259903.2145,4203128.39,3616.989746
14.90810848,259903.2068,4203128.414,3616.989502
14.93321877,259903.1991,4203128.437,3616.989014
14.95832907,259903.1914,4203128.461,3616.988281
