x,E,N,z
4.521520327,259963.9842,4203338.161,3558.577637
4.549430946,259964.0081,4203338.147,3558.577393
4.577341566,259964.032,4203338.132,3558.578857
4.605252185,259964.0559,4203338.118,3558.579346
4.633162804,259964.0797,4203338.103,3558.581787
4.661073424,259964.1036,4203338.089,3558.584229
4.688984043,259964.1275,4203338.075,3558.584961
4.716894662,259964.1514,4203338.06,3558.588135
4.744805282,259964.1753,4203338.046,3558.588867
4.772715901,259964.1991,4203338.031,3558.591309
4.80062652,259964.223,4203338.017,3558.594482
4.82853714,259964.2469,4203338.002,3558.594971
4.856447759,259964.2708,4203337.988,3558.598389
4.884358378,259964.2946,4203337.973,3558.598389
4.912268997,259964.3185,4203337.959,3558.602539
4.940179617,259964.3424,4203337.944,3558.606934
4.968090236,259964.3663,4203337.93,3558.606445
4.996000855,259964.3902,4203337.916,3558.610596
5.023911475,259964.414,4203337.901,3558.610352
5.051822094,259964.4379,4203337.887,3558.614014
5.079732713,259964.4618,4203337.872,3558.617188
5.107643333,259964.4857,4203337.858,3558.616943
5.135553952,259964.5095,4203337.843,3558.62085
5.163464571,259964.5334,4203337.829,3558.620361
5.19137519,259964.5573,4203337.814,3558.624756
5.21928581,259964.5812,4203337.8,3558.63208
5.247196429,259964.6051,4203337.785,3558.631348
5.275107048,259964.6289,4203337.771,3558.637207
5.303017668,259964.6528,4203337.757,3558.635742
5.330928287,259964.6767,4203337.742,3558.642334
5.358838906,259964.7006,4203337.728,3558.650391
5.386749526,259964.7244,4203337.713,3558.64917
5.414660145,259964.7483,4203337.699,3558.657471
5.442570764,259964.7722,4203337.684,3558.665771
5.470481384,259964.7961,4203337.67,3558.664551
5.498392003,259964.82,4203337.655,3558.675537
5.526302622,259964.8438,4203337.641,3558.674072
5.554213241,259964.8677,4203337.626,3558.683838
5.582123861,259964.8916,4203337.612,3558.693115
5.61003448,259964.9155,4203337.598,3558.690674
5.637945099,259964.9393,4203337.583,3558.700684
5.665855719,259964.9632,4203337.569,3558.698975
5.693766338,259964.9871,4203337.554,3558.709229
5.721676957,259965.011,4203337.54,3558.718994
5.749587577,259965.0348,4203337.525,3558.716064
5.777498196,259965.0587,4203337.511,3558.726318
5.805408815,259965.0826,4203337.496,3558.725586
5.833319434,259965.1065,4203337.482,3558.737549
5.861230054,259965.1304,4203337.468,3558.748535
5.889140673,259965.1542,4203337.453,3558.748291
5.917051292,259965.1781,4203337.439,3558.760986
5.944961912,259965.202,4203337.424,3558.760986
5.972872531,259965.2259,4203337.41,3558.775146
6.00078315,259965.2497,4203337.395,3558.790039
6.02869377,259965.2736,4203337.381,3558.789551
6.056604389,259965.2975,4203337.366,3558.803711
6.084515008,259965.3214,4203337.352,3558.803467
6.112425627,259965.3453,4203337.337,3558.817139
6.140336247,259965.3691,4203337.323,3558.830811
6.168246866,259965.393,4203337.309,3558.831543
6.196157485,259965.4169,4203337.294,3558.844482
6.224068105,259965.4408,4203337.28,3558.845215
6.251978724,259965.4646,4203337.265,3558.856689
6.279889343,259965.4885,4203337.251,3558.867188
6.307799963,259965.5124,4203337.236,3558.866943
6.335710582,259965.5363,4203337.222,3558.874023
6.363621201,259965.5602,4203337.207,3558.873291
6.391531821,259965.584,4203337.193,3558.881104
6.41944244,259965.6079,4203337.178,3558.887451
6.447353059,259965.6318,4203337.164,3558.886719
6.475263678,259965.6557,4203337.15,3558.893555
6.503174298,259965.6795,4203337.135,3558.902588
6.531084917,259965.7034,4203337.121,3558.901855
6.558995536,259965.7273,4203337.106,3558.911621
6.586906156,259965.7512,4203337.092,3558.911377
6.614816775,259965.7751,4203337.077,3558.919434
6.642727394,259965.7989,4203337.063,3558.925049
6.670638014,259965.8228,4203337.048,3558.924316
6.698548633,259965.8467,4203337.034,3558.928467
6.726459252,259965.8706,4203337.02,3558.927979
6.754369871,259965.8944,4203337.005,3558.931152
6.782280491,259965.9183,4203336.991,3558.933838
6.81019111,259965.9422,4203336.976,3558.933594
6.838101729,259965.9661,4203336.962,3558.936035
6.866012349,259965.99,4203336.947,3558.935791
6.893922968,259966.0138,4203336.933,3558.938232
6.921833587,259966.0377,4203336.918,3558.940918
6.949744207,259966.0616,4203336.904,3558.940918
6.977654826,259966.0855,4203336.889,3558.945801
7.005565445,259966.1093,4203336.875,3558.947266
7.033476065,259966.1332,4203336.861,3558.954834
7.061386684,259966.1571,4203336.846,3558.961914
7.089297303,259966.181,4203336.832,3558.9646
7.117207922,259966.2048,4203336.817,3558.976563
7.145118542,259966.2287,4203336.803,3558.982666
7.173029161,259966.2526,4203336.788,3559
7.20093978,259966.2765,4203336.774,3559.019043
7.2288504,259966.3004,4203336.759,3559.025635
7.256761019,259966.3242,4203336.745,3559.039795
7.284671638,259966.3481,4203336.73,3559.044922
7.312582258,259966.372,4203336.716,3559.055908
7.340492877,259966.3959,4203336.702,3559.062988
7.368403496,259966.4197,4203336.687,3559.064941
7.396314115,259966.4436,4203336.673,3559.071777
7.424224735,259966.4675,4203336.658,3559.073486
7.452135354,259966.4914,4203336.644,3559.079346
7.480045973,259966.5153,4203336.629,3559.084717
7.507956593,259966.5391,4203336.615,3559.085449
7.535867212,259966.563,4203336.6,3559.09082
7.563777831,259966.5869,4203336.586,3559.097412
7.591688451,259966.6108,4203336.571,3559.097168
7.61959907,259966.6346,4203336.557,3559.105713
7.647509689,259966.6585,4203336.543,3559.103516
7.675420308,259966.6824,4203336.528,3559.11084
7.703330928,259966.7063,4203336.514,3559.114014
7.731241547,259966.7302,4203336.499,3559.105469
7.759152166,259966.754,4203336.485,3559.106201
7.787062786,259966.7779,4203336.47,3559.096924
7.814973405,259966.8018,4203336.456,3559.097168
7.842884024,259966.8257,4203336.441,3559.097656
7.870794644,259966.8495,4203336.427,3559.092285
7.898705263,259966.8734,4203336.413,3559.093994
7.926615882,259966.8973,4203336.398,3559.090576
7.954526502,259966.9212,4203336.384,3559.092285
7.982437121,259966.9451,4203336.369,3559.094727
8.01034774,259966.9689,4203336.355,3559.092285
8.038258359,259966.9928,4203336.34,3559.094727
8.066168979,259967.0167,4203336.326,3559.093018
8.094079598,259967.0406,4203336.311,3559.095215
8.121990217,259967.0644,4203336.297,3559.097168
8.149900837,259967.0883,4203336.282,3559.095459
8.177811456,259967.1122,4203336.268,3559.097656
8.205722075,259967.1361,4203336.254,3559.095947
8.233632695,259967.1599,4203336.239,3559.0979
8.261543314,259967.1838,4203336.225,3559.100098
8.289453933,259967.2077,4203336.21,3559.098877
8.317364552,259967.2316,4203336.196,3559.101074
8.345275172,259967.2555,4203336.181,3559.100098
8.373185791,259967.2793,4203336.167,3559.102051
8.40109641,259967.3032,4203336.152,3559.104248
8.42900703,259967.3271,4203336.138,3559.103027
8.456917649,259967.351,4203336.123,3559.10498
8.483555162,259967.3749,4203336.112,3559.10376
8.510192675,259967.3988,4203336.1,3559.105713
8.536830189,259967.4227,4203336.088,3559.105225
8.563467702,259967.4467,4203336.077,3559.107178
8.590105215,259967.4706,4203336.065,3559.106445
8.616742728,259967.4945,4203336.053,3559.108643
8.643380242,259967.5185,4203336.042,3559.10791
8.670017755,259967.5424,4203336.03,3559.110107
8.696655268,259967.5663,4203336.018,3559.108887
8.723292781,259967.5902,4203336.006,3559.111084
8.749930295,259967.6142,4203335.995,3559.109863
8.776567808,259967.6381,4203335.983,3559.111816
8.803205321,259967.662,4203335.971,3559.110107
8.829842834,259967.6859,4203335.96,3559.112305
8.856480348,259967.7099,4203335.948,3559.110107
8.883117861,259967.7338,4203335.936,3559.112549
8.909755374,259967.7577,4203335.924,3559.110352
8.936392887,259967.7816,4203335.913,3559.113281
8.963030401,259967.8056,4203335.901,3559.11084
8.989667914,259967.8295,4203335.889,3559.114746
9.016305427,259967.8534,4203335.878,3559.111816
9.04294294,259967.8773,4203335.866,3559.116455
9.069580454,259967.9013,4203335.854,3559.112793
9.096217967,259967.9252,4203335.842,3559.118164
9.12285548,259967.9491,4203335.831,3559.114502
9.149492993,259967.9731,4203335.819,3559.120361
9.176130507,259967.997,4203335.807,3559.11499
9.20276802,259968.0209,4203335.796,3559.121094
9.229405533,259968.0448,4203335.784,3559.115234
9.256043046,259968.0688,4203335.772,3559.122559
9.28268056,259968.0927,4203335.76,3559.116455
9.309318073,259968.1166,4203335.749,3559.124023
9.335955586,259968.1405,4203335.737,3559.11792
9.362593099,259968.1645,4203335.725,3559.125732
9.389230612,259968.1884,4203335.714,3559.121094
9.415868126,259968.2123,4203335.702,3559.128662
9.442505639,259968.2362,4203335.69,3559.124023
9.469143152,259968.2602,4203335.679,3559.131104
9.495780665,259968.2841,4203335.667,3559.125977
9.522418179,259968.308,4203335.655,3559.131348
9.549055692,259968.3319,4203335.643,3559.126221
9.575693205,259968.3559,4203335.632,3559.120361
9.602330718,259968.3798,4203335.62,3559.125732
9.628968232,259968.4037,4203335.608,3559.119141
9.655605745,259968.4277,4203335.597,3559.124268
9.682243258,259968.4516,4203335.585,3559.117676
9.708880771,259968.4755,4203335.573,3559.123047
9.735518285,259968.4994,4203335.561,3559.116211
9.762155798,259968.5234,4203335.55,3559.119873
9.788793311,259968.5473,4203335.538,3559.112549
9.815430824,259968.5712,4203335.526,3559.116455
9.842068338,259968.5951,4203335.515,3559.108887
9.868705851,259968.6191,4203335.503,3559.112061
9.895343364,259968.643,4203335.491,3559.104492
9.921980877,259968.6669,4203335.479,3559.106934
9.948618391,259968.6908,4203335.468,3559.099609
9.975255904,259968.7148,4203335.456,3559.101318
10.00189342,259968.7387,4203335.444,3559.094727
10.02853093,259968.7626,4203335.433,3559.09668
10.05516844,259968.7865,4203335.421,3559.090576
10.08180596,259968.8105,4203335.409,3559.092285
10.10844347,259968.8344,4203335.398,3559.087646
10.13508098,259968.8583,4203335.386,3559.0896
10.1617185,259968.8823,4203335.374,3559.085205
10.18835601,259968.9062,4203335.362,3559.088623
10.21499352,259968.9301,4203335.351,3559.085205
10.24163104,259968.954,4203335.339,3559.089111
10.26826855,259968.978,4203335.327,3559.084717
10.29490606,259969.0019,4203335.316,3559.087646
10.32154358,259969.0258,4203335.304,3559.082764
10.34818109,259969.0497,4203335.292,3559.084229
10.3748186,259969.0737,4203335.28,3559.077393
10.40145612,259969.0976,4203335.269,3559.078369
10.42809363,259969.1215,4203335.257,3559.072021
10.45473114,259969.1454,4203335.245,3559.072266
10.48136866,259969.1694,4203335.234,3559.066162
10.50800617,259969.1933,4203335.222,3559.066406
10.53464368,259969.2172,4203335.21,3559.061768
10.5612812,259969.2411,4203335.198,3559.0625
10.58791871,259969.2651,4203335.187,3559.05835
10.61455622,259969.289,4203335.175,3559.059814
10.64119373,259969.3129,4203335.163,3559.055908
10.66783125,259969.3368,4203335.152,3559.057617
10.69446876,259969.3608,4203335.14,3559.054199
10.72110627,259969.3847,4203335.128,3559.055664
10.74774379,259969.4086,4203335.117,3559.052979
10.7743813,259969.4326,4203335.105,3559.054443
10.80101881,259969.4565,4203335.093,3559.052246
10.82765633,259969.4804,4203335.081,3559.053711
10.85429384,259969.5043,4203335.07,3559.051758
10.88093135,259969.5283,4203335.058,3559.053223
10.90756887,259969.5522,4203335.046,3559.051758
10.93420638,259969.5761,4203335.035,3559.053223
10.96084389,259969.6,4203335.023,3559.051514
10.98748141,259969.624,4203335.011,3559.049561
11.01411892,259969.6479,4203334.999,3559.05127
11.04075643,259969.6718,4203334.988,3559.049072
11.06739395,259969.6957,4203334.976,3559.051758
11.09403146,259969.7197,4203334.964,3559.048828
11.12066897,259969.7436,4203334.953,3559.051758
11.14730649,259969.7675,4203334.941,3559.04834
11.173944,259969.7914,4203334.929,3559.052246
11.20058151,259969.8154,4203334.917,3559.048584
11.22721903,259969.8393,4203334.906,3559.052734
11.25385654,259969.8632,4203334.894,3559.049316
11.28049405,259969.8872,4203334.882,3559.053223
11.30713157,259969.9111,4203334.871,3559.049805
11.33376908,259969.935,4203334.859,3559.053467
11.36040659,259969.9589,4203334.847,3559.050293
11.38704411,259969.9829,4203334.836,3559.054199
11.41368162,259970.0068,4203334.824,3559.051025
11.44031913,259970.0307,4203334.812,3559.055176
11.46695665,259970.0546,4203334.8,3559.05249
11.49359416,259970.0786,4203334.789,3559.057129
11.52023167,259970.1025,4203334.777,3559.053955
11.54686919,259970.1264,4203334.765,3559.05957
11.5735067,259970.1503,4203334.754,3559.057861
11.60014421,259970.1743,4203334.742,3559.063477
11.62678172,259970.1982,4203334.73,3559.061523
11.65341924,259970.2221,4203334.718,3559.068359
11.68005675,259970.246,4203334.707,3559.066895
11.70669426,259970.27,4203334.695,3559.07373
11.73333178,259970.2939,4203334.683,3559.071777
11.75996929,259970.3178,4203334.672,3559.077881
11.7866068,259970.3418,4203334.66,3559.076904
11.81324432,259970.3657,4203334.648,3559.082031
11.83988183,259970.3896,4203334.636,3559.081055
11.86651934,259970.4135,4203334.625,3559.085205
11.89315686,259970.4375,4203334.613,3559.084229
11.91979437,259970.4614,4203334.601,3559.088135
11.94643188,259970.4853,4203334.59,3559.086914
11.9730694,259970.5092,4203334.578,3559.090332
11.99970691,259970.5332,4203334.566,3559.089355
12.02634442,259970.5571,4203334.555,3559.093262
12.05298194,259970.581,4203334.543,3559.091797
12.07961945,259970.6049,4203334.531,3559.097656
12.10625696,259970.6289,4203334.519,3559.096924
12.13289448,259970.6528,4203334.508,3559.103027
12.15953199,259970.6767,4203334.496,3559.102295
12.1861695,259970.7006,4203334.484,3559.108643
12.21280702,259970.7246,4203334.473,3559.108398
12.23944453,259970.7485,4203334.461,3559.116943
12.26608204,259970.7724,4203334.449,3559.116943
12.29271956,259970.7964,4203334.437,3559.126465
12.31935707,259970.8203,4203334.426,3559.127686
12.34599458,259970.8442,4203334.414,3559.139648
12.3726321,259970.8681,4203334.402,3559.141602
12.39926961,259970.8921,4203334.391,3559.144287
12.42590712,259970.916,4203334.379,3559.15625
12.45254464,259970.9399,4203334.367,3559.15918
12.47918215,259970.9638,4203334.355,3559.170654
12.50581966,259970.9878,4203334.344,3559.17334
12.53245718,259971.0117,4203334.332,3559.180664
12.55909469,259971.0356,4203334.32,3559.182861
12.5857322,259971.0595,4203334.309,3559.189453
12.61236971,259971.0835,4203334.297,3559.193848
12.63900723,259971.1074,4203334.285,3559.204834
12.66564474,259971.1313,4203334.274,3559.207764
12.69228225,259971.1552,4203334.262,3559.214111
12.71891977,259971.1792,4203334.25,3559.214111
12.74555728,259971.2031,4203334.238,3559.218018
12.77219479,259971.227,4203334.227,3559.216797
12.79883231,259971.251,4203334.215,3559.219482
12.82546982,259971.2749,4203334.203,3559.217773
12.85210733,259971.2988,4203334.192,3559.219238
12.87874485,259971.3227,4203334.18,3559.216797
12.90538236,259971.3467,4203334.168,3559.217285
12.93201987,259971.3706,4203334.156,3559.215088
12.95865739,259971.3945,4203334.145,3559.214355
12.9852949,259971.4184,4203334.133,3559.209229
13.01193241,259971.4424,4203334.121,3559.200928
13.03856993,259971.4663,4203334.11,3559.189941
13.06520744,259971.4902,4203334.098,3559.177979
13.09184495,259971.5141,4203334.086,3559.167725
13.11848247,259971.5381,4203334.074,3559.160645
13.14511998,259971.562,4203334.063,3559.152344
13.17175749,259971.5859,4203334.051,3559.148193
13.19839501,259971.6098,4203334.039,3559.141602
13.22503252,259971.6338,4203334.028,3559.13916
13.25167003,259971.6577,4203334.016,3559.134766
13.27830755,259971.6816,4203334.004,3559.131348
13.30494506,259971.7055,4203333.993,3559.126709
13.33158257,259971.7295,4203333.981,3559.124512
13.35822009,259971.7534,4203333.969,3559.12207
13.3848576,259971.7773,4203333.957,3559.121582
13.41149511,259971.8013,4203333.946,3559.119873
13.43813263,259971.8252,4203333.934,3559.119629
13.46477014,259971.8491,4203333.922,3559.118164
13.49140765,259971.873,4203333.911,3559.119385
13.51804517,259971.897,4203333.899,3559.118652
13.54468268,259971.9209,4203333.887,3559.121826
13.57132019,259971.9448,4203333.875,3559.121094
13.5979577,259971.9687,4203333.864,3559.124512
13.62459522,259971.9927,4203333.852,3559.124023
13.65123273,259972.0166,4203333.84,3559.132324
13.67787024,259972.0405,4203333.829,3559.131348
13.70450776,259972.0644,4203333.817,3559.141357
13.73114527,259972.0884,4203333.805,3559.140869
13.75778278,259972.1123,4203333.793,3559.153564
13.7844203,259972.1362,4203333.782,3559.153076
13.81105781,259972.1601,4203333.77,3559.152832
13.83769532,259972.1841,4203333.758,3559.168457
13.86433284,259972.208,4203333.747,3559.170654
13.89097035,259972.2319,4203333.735,3559.188477
13.91760786,259972.2559,4203333.723,3559.191895
13.94424538,259972.2798,4203333.711,3559.203369
13.97088289,259972.3037,4203333.7,3559.205078
13.9975204,259972.3276,4203333.688,3559.215332
14.02415792,259972.3516,4203333.676,3559.216553
14.05079543,259972.3755,4203333.665,3559.225342
14.07743294,259972.3994,4203333.653,3559.226563
14.10407046,259972.4233,4203333.641,3559.23584
14.13070797,259972.4473,4203333.63,3559.237793
14.15734548,259972.4712,4203333.618,3559.247314
14.183983,259972.4951,4203333.606,3559.248291
14.21062051,259972.519,4203333.594,3559.258057
14.23725802,259972.543,4203333.583,3559.259766
14.26389554,259972.5669,4203333.571,3559.269775
14.29053305,259972.5908,4203333.559,3559.27124
14.31717056,259972.6147,4203333.548,3559.279297
14.34380808,259972.6387,4203333.536,3559.280762
14.37044559,259972.6626,4203333.524,3559.286865
14.3970831,259972.6865,4203333.512,3559.287842
14.42372062,259972.7105,4203333.501,3559.292236
14.45035813,259972.7344,4203333.489,3559.292969
14.47699564,259972.7583,4203333.477,3559.300537
14.50363316,259972.7822,4203333.466,3559.301758
14.53027067,259972.8062,4203333.454,3559.310791
14.55690818,259972.8301,4203333.442,3559.311768
14.58354569,259972.854,4203333.43,3559.320068
14.61018321,259972.8779,4203333.419,3559.320557
14.63682072,259972.9019,4203333.407,3559.326904
14.66345823,259972.9258,4203333.395,3559.32666
14.69009575,259972.9497,4203333.384,3559.329834
14.71673326,259972.9736,4203333.372,3559.328857
14.74337077,259972.9976,4203333.36,3559.331299
14.77000829,259973.0215,4203333.349,3559.330322
14.7966458,259973.0454,4203333.337,3559.332031
14.82328331,259973.0693,4203333.325,3559.330322
14.84992083,259973.0933,4203333.313,3559.331787
14.87655834,259973.1172,4203333.302,3559.329346
14.90319585,259973.1411,4203333.29,3559.329834
14.92983337,259973.1651,4203333.278,3559.326904
14.95647088,259973.189,4203333.267,3559.327148
14.98310839,259973.2129,4203333.255,3559.32373
15.00974591,259973.2368,4203333.243,3559.32373
15.03638342,259973.2608,4203333.231,3559.319336
15.06302093,259973.2847,4203333.22,3559.319336
15.08965845,259973.3086,4203333.208,3559.314941
15.11629596,259973.3325,4203333.196,3559.314941
15.14293347,259973.3565,4203333.185,3559.310059
15.16957099,259973.3804,4203333.173,3559.310791
15.1962085,259973.4043,4203333.161,3559.306641
15.22284601,259973.4282,4203333.149,3559.302734
15.24948353,259973.4522,4203333.138,3559.304688
15.27612104,259973.4761,4203333.126,3559.301514
15.30275855,259973.5,4203333.114,3559.303467
15.32939607,259973.5239,4203333.103,3559.301025
15.35603358,259973.5479,4203333.091,3559.303955
15.38267109,259973.5718,4203333.079,3559.301758
15.40930861,259973.5957,4203333.068,3559.307617
15.43594612,259973.6197,4203333.056,3559.306641
15.46258363,259973.6436,4203333.044,3559.314209
15.48922115,259973.6675,4203333.032,3559.313721
15.51585866,259973.6914,4203333.021,3559.323242
15.54249617,259973.7154,4203333.009,3559.323975
15.56913368,259973.7393,4203332.997,3559.334473
15.5957712,259973.7632,4203332.986,3559.335938
15.62240871,259973.7871,4203332.974,3559.348633
15.64904622,259973.8111,4203332.962,3559.35083
15.67568374,259973.835,4203332.95,3559.363037
15.70232125,259973.8589,4203332.939,3559.364746
15.72895876,259973.8828,4203332.927,3559.376709
15.75559628,259973.9068,4203332.915,3559.377686
15.78223379,259973.9307,4203332.904,3559.385742
15.8088713,259973.9546,4203332.892,3559.386475
15.83550882,259973.9785,4203332.88,3559.39502
15.86214633,259974.0025,4203332.868,3559.395264
15.88878384,259974.0264,4203332.857,3559.404053
15.91542136,259974.0503,4203332.845,3559.404053
15.94205887,259974.0742,4203332.833,3559.41333
