x,E,N,z
5.481072004,255155.485,4208595.429,3758.595947
5.516896004,255155.4576,4208595.406,3758.597656
5.552720004,255155.4302,4208595.383,3758.597656
5.588544004,255155.4028,4208595.36,3758.598145
5.624368004,255155.3755,4208595.337,3758.599121
5.660192004,255155.3481,4208595.314,3758.60083
5.696016004,255155.3207,4208595.291,3758.602783
5.731840004,255155.2933,4208595.267,3758.606201
5.767664004,255155.2659,4208595.244,3758.609375
5.803488004,255155.2386,4208595.221,3758.613525
5.839312004,255155.2112,4208595.198,3758.619873
5.875136004,255155.1838,4208595.175,3758.627197
5.910960004,255155.1564,4208595.152,3758.63623
5.946784004,255155.129,4208595.129,3758.646484
5.982608005,255155.1017,4208595.106,3758.652344
6.018432005,255155.0743,4208595.083,3758.663574
6.054256005,255155.0469,4208595.06,3758.676758
6.090080005,255155.0195,4208595.036,3758.690918
6.125904005,255154.9921,4208595.013,3758.706299
6.161728005,255154.9648,4208594.99,3758.722656
6.197552005,255154.9374,4208594.967,3758.727051
6.233376005,255154.91,4208594.944,3758.743164
6.269200005,255154.8826,4208594.921,3758.758789
6.305024005,255154.8552,4208594.898,3758.774414
6.340848005,255154.8279,4208594.875,3758.78833
6.376672005,255154.8005,4208594.852,3758.800049
6.412496005,255154.7731,4208594.829,3758.810059
6.448320005,255154.7457,4208594.805,3758.812988
6.484144005,255154.7183,4208594.782,3758.822021
6.519968005,255154.691,4208594.759,3758.830322
6.555792005,255154.6636,4208594.736,3758.837646
6.591616005,255154.6362,4208594.713,3758.843994
6.627440005,255154.6088,4208594.69,3758.849609
6.663264005,255154.5814,4208594.667,3758.851563
6.699088005,255154.5541,4208594.644,3758.856934
6.734912005,255154.5267,4208594.621,3758.861816
6.770736005,255154.4993,4208594.597,3758.866211
6.806560005,255154.4719,4208594.574,3758.868896
6.842384005,255154.4445,4208594.551,3758.870605
6.878208005,255154.4172,4208594.528,3758.872314
6.914032005,255154.3898,4208594.505,3758.875
6.949856005,255154.3624,4208594.482,3758.87793
6.985680005,255154.335,4208594.459,3758.881104
7.021504005,255154.3076,4208594.436,3758.884277
7.057328005,255154.2803,4208594.413,3758.887451
7.093152005,255154.2529,4208594.39,3758.890137
7.128976005,255154.2255,4208594.366,3758.894043
7.164800005,255154.1981,4208594.343,3758.896973
7.200624005,255154.1707,4208594.32,3758.899414
7.236448005,255154.1434,4208594.297,3758.900879
7.272272005,255154.116,4208594.274,3758.902588
7.308096006,255154.0886,4208594.251,3758.903564
7.343920006,255154.0612,4208594.228,3758.906494
7.379744006,255154.0338,4208594.205,3758.906982
7.415568006,255154.0065,4208594.182,3758.907227
7.451392006,255153.9791,4208594.159,3758.906494
7.487216006,255153.9517,4208594.135,3758.905518
7.523040006,255153.9243,4208594.112,3758.903564
7.558864006,255153.8969,4208594.089,3758.901123
7.594688006,255153.8696,4208594.066,3758.903564
7.630512006,255153.8422,4208594.043,3758.900391
7.666336006,255153.8148,4208594.02,3758.896729
7.702160006,255153.7874,4208593.997,3758.892822
7.737984006,255153.76,4208593.974,3758.888428
7.773808006,255153.7327,4208593.951,3758.882813
7.809632006,255153.7053,4208593.928,3758.884277
7.845456006,255153.6779,4208593.904,3758.878174
7.881280006,255153.6505,4208593.881,3758.87207
7.917104006,255153.6231,4208593.858,3758.865234
7.952928006,255153.5958,4208593.835,3758.862061
7.988752006,255153.5684,4208593.812,3758.861816
8.024576006,255153.541,4208593.789,3758.863037
8.060400006,255153.5136,4208593.766,3758.865967
8.096224006,255153.4862,4208593.743,3758.868164
8.132048006,255153.4589,4208593.72,3758.87085
8.167872006,255153.4315,4208593.697,3758.873779
8.203696006,255153.4041,4208593.673,3758.877686
8.239520006,255153.3767,4208593.65,3758.882324
8.275344006,255153.3493,4208593.627,3758.886963
8.311168006,255153.322,4208593.604,3758.892822
8.346992006,255153.2946,4208593.581,3758.900146
8.382816006,255153.2672,4208593.558,3758.912109
8.418640006,255153.2398,4208593.535,3758.928711
8.454464006,255153.2124,4208593.512,3758.947998
8.490288006,255153.1851,4208593.489,3758.956299
8.526112006,255153.1577,4208593.465,3758.975586
8.561936006,255153.1303,4208593.442,3758.993652
8.597760006,255153.1029,4208593.419,3759.012207
8.633584007,255153.0755,4208593.396,3759.030762
8.669408007,255153.0482,4208593.373,3759.048584
8.705232007,255153.0208,4208593.35,3759.068848
8.741056007,255152.9934,4208593.327,3759.076904
8.776880007,255152.966,4208593.304,3759.098877
8.812704007,255152.9386,4208593.281,3759.12085
8.848528007,255152.9113,4208593.258,3759.14209
8.884352007,255152.8839,4208593.234,3759.162354
8.920176007,255152.8565,4208593.211,3759.180664
8.956000007,255152.8291,4208593.188,3759.187988
8.991824007,255152.8017,4208593.165,3759.204346
9.027648007,255152.7744,4208593.142,3759.218994
9.063472007,255152.747,4208593.119,3759.23291
9.099296007,255152.7196,4208593.096,3759.24707
9.135120007,255152.6922,4208593.073,3759.260742
9.170944007,255152.6648,4208593.05,3759.274902
9.206768007,255152.6375,4208593.027,3759.277832
9.242592007,255152.6101,4208593.003,3759.290771
9.278416007,255152.5827,4208592.98,3759.303467
9.314240007,255152.5553,4208592.957,3759.314941
9.350064007,255152.5279,4208592.934,3759.325684
9.385888007,255152.5006,4208592.911,3759.336426
9.421712007,255152.4732,4208592.888,3759.338135
9.457536007,255152.4458,4208592.865,3759.348145
9.493360007,255152.4184,4208592.842,3759.358154
9.529184007,255152.391,4208592.819,3759.368164
9.565008007,255152.3637,4208592.796,3759.378906
9.600832007,255152.3363,4208592.772,3759.390381
9.636656007,255152.3089,4208592.749,3759.392578
9.672480007,255152.2815,4208592.726,3759.404053
9.708304007,255152.2541,4208592.703,3759.415527
9.744128007,255152.2268,4208592.68,3759.426758
9.779952007,255152.1994,4208592.657,3759.4375
9.815776007,255152.172,4208592.634,3759.447754
9.851600007,255152.1446,4208592.611,3759.457275
9.887424007,255152.1172,4208592.588,3759.460205
9.923248007,255152.0899,4208592.565,3759.469727
9.959072008,255152.0625,4208592.541,3759.47876
9.994896008,255152.0351,4208592.518,3759.487305
10.03072001,255152.0077,4208592.495,3759.49585
10.06654401,255151.9803,4208592.472,3759.503906
10.10236801,255151.953,4208592.449,3759.505371
10.13819201,255151.9256,4208592.426,3759.515869
10.17401601,255151.8982,4208592.403,3759.525391
10.20984001,255151.8708,4208592.38,3759.534912
10.24566401,255151.8434,4208592.357,3759.544189
10.28148801,255151.8161,4208592.334,3759.553955
10.31731201,255151.7887,4208592.31,3759.563232
10.35313601,255151.7613,4208592.287,3759.564697
10.38896001,255151.7339,4208592.264,3759.573242
10.42478401,255151.7065,4208592.241,3759.580811
10.46060801,255151.6792,4208592.218,3759.587646
10.49643201,255151.6518,4208592.195,3759.59375
10.53225601,255151.6244,4208592.172,3759.598877
10.56808001,255151.597,4208592.149,3759.600342
10.60390401,255151.5696,4208592.126,3759.604248
10.63972801,255151.5423,4208592.102,3759.607422
10.67555201,255151.5149,4208592.079,3759.610352
10.71137601,255151.4875,4208592.056,3759.613281
10.74720001,255151.4601,4208592.033,3759.615967
10.78302401,255151.4327,4208592.01,3759.618652
10.81884801,255151.4054,4208591.987,3759.620361
10.85467201,255151.378,4208591.964,3759.623535
10.89049601,255151.3506,4208591.941,3759.626709
10.92632001,255151.3232,4208591.918,3759.630127
10.96214401,255151.2958,4208591.895,3759.633301
10.99796801,255151.2685,4208591.871,3759.63623
11.03379201,255151.2411,4208591.848,3759.638672
11.06961601,255151.2137,4208591.825,3759.641602
11.10544001,255151.1863,4208591.802,3759.643555
11.14126401,255151.1589,4208591.779,3759.64502
11.17708801,255151.1316,4208591.756,3759.645264
11.21291201,255151.1042,4208591.733,3759.645264
11.24873601,255151.0768,4208591.71,3759.645508
11.28456001,255151.0494,4208591.687,3759.645264
11.32038401,255151.022,4208591.664,3759.644043
11.35620801,255150.9947,4208591.64,3759.640869
11.39203201,255150.9673,4208591.617,3759.637939
11.42785601,255150.9399,4208591.594,3759.635742
11.46368001,255150.9125,4208591.571,3759.634766
11.49950401,255150.8851,4208591.548,3759.634766
11.53532801,255150.8578,4208591.525,3759.634277
11.57115201,255150.8304,4208591.502,3759.633789
11.60697601,255150.803,4208591.479,3759.633545
11.64280001,255150.7756,4208591.456,3759.633545
11.67862401,255150.7482,4208591.433,3759.633545
11.71444801,255150.7209,4208591.409,3759.633789
11.75027201,255150.6935,4208591.386,3759.634277
11.78609601,255150.6661,4208591.363,3759.634766
11.82192001,255150.6387,4208591.34,3759.635254
11.85774401,255150.6113,4208591.317,3759.635986
11.89356801,255150.584,4208591.294,3759.636963
11.92939201,255150.5566,4208591.271,3759.638428
11.96521601,255150.5292,4208591.248,3759.63916
12.00104001,255150.5018,4208591.225,3759.640625
12.03686401,255150.4744,4208591.202,3759.641602
12.07268801,255150.4471,4208591.178,3759.642334
12.10851201,255150.4197,4208591.155,3759.643311
12.14433601,255150.3923,4208591.132,3759.643799
12.18016001,255150.3649,4208591.109,3759.644043
12.21598401,255150.3375,4208591.086,3759.644531
12.25180801,255150.3102,4208591.063,3759.645264
12.28763201,255150.2828,4208591.04,3759.64624
12.32345601,255150.2554,4208591.017,3759.647461
12.35928001,255150.228,4208590.994,3759.648438
12.39510401,255150.2006,4208590.97,3759.648682
12.43092801,255150.1733,4208590.947,3759.649902
12.46675201,255150.1459,4208590.924,3759.651123
12.50257601,255150.1185,4208590.901,3759.652344
12.53840001,255150.0911,4208590.878,3759.653564
12.57422401,255150.0637,4208590.855,3759.654297
12.61004801,255150.0364,4208590.832,3759.654297
12.64587201,255150.009,4208590.809,3759.654297
12.68169601,255149.9816,4208590.786,3759.654297
12.71752001,255149.9542,4208590.763,3759.654541
12.75334401,255149.9268,4208590.739,3759.654541
12.78916801,255149.8995,4208590.716,3759.654541
12.82499201,255149.8721,4208590.693,3759.654297
12.86081601,255149.8447,4208590.67,3759.654297
12.89664001,255149.8173,4208590.647,3759.654053
12.93246401,255149.7899,4208590.624,3759.653564
12.96828801,255149.7626,4208590.601,3759.652832
13.00411201,255149.7352,4208590.578,3759.651123
13.03993601,255149.7078,4208590.555,3759.648682
13.07576001,255149.6804,4208590.532,3759.645752
13.11158401,255149.653,4208590.508,3759.64502
13.14740801,255149.6257,4208590.485,3759.641846
13.18323201,255149.5983,4208590.462,3759.638184
13.21905601,255149.5709,4208590.439,3759.634033
13.25488001,255149.5435,4208590.416,3759.62915
13.29070401,255149.5161,4208590.393,3759.624023
13.32652801,255149.4888,4208590.37,3759.622803
13.36235201,255149.4614,4208590.347,3759.616455
13.39817601,255149.434,4208590.324,3759.609863
13.43400001,255149.4066,4208590.301,3759.60376
13.46982401,255149.3792,4208590.277,3759.5979
13.50564801,255149.3519,4208590.254,3759.593018
13.54147201,255149.3245,4208590.231,3759.594727
13.57729601,255149.2971,4208590.208,3759.591797
13.61312001,255149.2697,4208590.185,3759.589844
13.64894401,255149.2423,4208590.162,3759.589111
13.68476801,255149.215,4208590.139,3759.589844
13.72059201,255149.1876,4208590.116,3759.591553
13.75641601,255149.1602,4208590.093,3759.593994
13.79224001,255149.1328,4208590.07,3759.598145
13.82806401,255149.1054,4208590.046,3759.602051
13.86388801,255149.0781,4208590.023,3759.606445
13.89971201,255149.0507,4208590,3759.612305
13.93553601,255149.0233,4208589.977,3759.619385
13.97136001,255148.9959,4208589.954,3759.627441
14.00718401,255148.9685,4208589.931,3759.631348
14.04300801,255148.9412,4208589.908,3759.639648
14.07883201,255148.9138,4208589.885,3759.647461
14.11465601,255148.8864,4208589.862,3759.655273
14.15048001,255148.859,4208589.839,3759.663574
14.18630401,255148.8316,4208589.815,3759.674561
14.22212801,255148.8043,4208589.792,3759.687744
14.25795201,255148.7769,4208589.769,3759.693359
14.29377601,255148.7495,4208589.746,3759.711182
14.32960001,255148.7221,4208589.723,3759.731934
14.36542401,255148.6947,4208589.7,3759.752197
14.40124801,255148.6674,4208589.677,3759.772461
14.43707201,255148.64,4208589.654,3759.789307
14.47289601,255148.6126,4208589.631,3759.793945
14.50872001,255148.5852,4208589.607,3759.811523
14.54454401,255148.5578,4208589.584,3759.831299
14.58036801,255148.5305,4208589.561,3759.85376
14.61619201,255148.5031,4208589.538,3759.880859
14.65201601,255148.4757,4208589.515,3759.910156
14.68784001,255148.4483,4208589.492,3759.94165
14.72366401,255148.4209,4208589.469,3759.946045
14.75948801,255148.3936,4208589.446,3759.97876
14.79531201,255148.3662,4208589.423,3760.010986
14.83113601,255148.3388,4208589.4,3760.041016
14.86696001,255148.3114,4208589.376,3760.069092
14.90278401,255148.284,4208589.353,3760.095215
14.93860801,255148.2567,4208589.33,3760.097168
14.97443201,255148.2293,4208589.307,3760.120605
15.01025601,255148.2019,4208589.284,3760.143311
15.04608001,255148.1745,4208589.261,3760.166016
15.08190401,255148.1471,4208589.238,3760.187256
15.11772801,255148.1198,4208589.215,3760.20874
15.15355201,255148.0924,4208589.192,3760.20874
15.18937601,255148.065,4208589.169,3760.229248
15.22520001,255148.0376,4208589.145,3760.250244
15.26102401,255148.0102,4208589.122,3760.269531
15.29684801,255147.9829,4208589.099,3760.28833
15.33267201,255147.9555,4208589.076,3760.305176
15.36849601,255147.9281,4208589.053,3760.321045
15.40432001,255147.9007,4208589.03,3760.323242
15.44014401,255147.8733,4208589.007,3760.338623
15.47596801,255147.846,4208588.984,3760.351807
15.51179201,255147.8186,4208588.961,3760.365479
15.54761601,255147.7912,4208588.938,3760.37915
15.58344001,255147.7638,4208588.914,3760.395996
15.61926401,255147.7364,4208588.891,3760.402832
15.65508801,255147.7091,4208588.868,3760.422363
15.69091201,255147.6817,4208588.845,3760.441406
15.72673601,255147.6543,4208588.822,3760.458008
15.76256001,255147.6269,4208588.799,3760.473633
15.79838401,255147.5995,4208588.776,3760.488281
15.83420801,255147.5722,4208588.753,3760.503418
15.87003201,255147.5448,4208588.73,3760.51123
15.90585601,255147.5174,4208588.707,3760.523438
15.94168001,255147.49,4208588.683,3760.532715
15.97750401,255147.4626,4208588.66,3760.539551
16.01332801,255147.4353,4208588.637,3760.544678
16.04915201,255147.4079,4208588.614,3760.548828
16.08497601,255147.3805,4208588.591,3760.553223
16.12080001,255147.3531,4208588.568,3760.556396
16.15662401,255147.3257,4208588.545,3760.55957
16.19244801,255147.2984,4208588.522,3760.561523
16.22827201,255147.271,4208588.499,3760.5625
16.26409601,255147.2436,4208588.475,3760.562744
16.29992001,255147.2162,4208588.452,3760.566895
16.33574401,255147.1888,4208588.429,3760.566406
16.37156801,255147.1615,4208588.406,3760.565186
16.40739201,255147.1341,4208588.383,3760.563232
16.44321601,255147.1067,4208588.36,3760.561279
16.47904001,255147.0793,4208588.337,3760.558838
16.51486401,255147.0519,4208588.314,3760.557129
16.55068801,255147.0246,4208588.291,3760.559814
16.58651201,255146.9972,4208588.268,3760.557617
16.62233601,255146.9698,4208588.244,3760.555176
16.65816001,255146.9424,4208588.221,3760.552734
16.69398401,255146.915,4208588.198,3760.550537
16.72980801,255146.8877,4208588.175,3760.548096
16.76563201,255146.8603,4208588.152,3760.550537
16.80145601,255146.8329,4208588.129,3760.54834
16.83728001,255146.8055,4208588.106,3760.546875
16.87310401,255146.7781,4208588.083,3760.546631
16.90892801,255146.7508,4208588.06,3760.547119
16.94475201,255146.7234,4208588.037,3760.547852
16.98057601,255146.696,4208588.013,3760.548584
17.01640001,255146.6686,4208587.99,3760.550293
17.05222401,255146.6412,4208587.967,3760.55127
17.08804801,255146.6139,4208587.944,3760.552734
17.12387201,255146.5865,4208587.921,3760.554199
17.15969601,255146.5591,4208587.898,3760.555664
17.19552001,255146.5317,4208587.875,3760.557373
17.23134401,255146.5043,4208587.852,3760.558838
17.26716801,255146.477,4208587.829,3760.561035
17.30299201,255146.4496,4208587.806,3760.562988
17.33881601,255146.4222,4208587.782,3760.565674
17.37464001,255146.3948,4208587.759,3760.569824
17.41046401,255146.3674,4208587.736,3760.577393
17.44628801,255146.3401,4208587.713,3760.578613
17.48211201,255146.3127,4208587.69,3760.592529
17.51793601,255146.2853,4208587.667,3760.609375
17.55376001,255146.2579,4208587.644,3760.630615
17.58958401,255146.2305,4208587.621,3760.653076
17.62540801,255146.2032,4208587.598,3760.677734
17.66123201,255146.1758,4208587.575,3760.703857
17.69705601,255146.1484,4208587.551,3760.70752
17.73288001,255146.121,4208587.528,3760.734619
17.76870401,255146.0936,4208587.505,3760.761963
17.80452801,255146.0663,4208587.482,3760.79248
17.84035201,255146.0389,4208587.459,3760.823486
17.87617601,255146.0115,4208587.436,3760.85498
17.91200001,255145.9841,4208587.413,3760.863281
17.94782401,255145.9567,4208587.39,3760.895508
17.98364801,255145.9294,4208587.367,3760.931885
18.01947201,255145.902,4208587.344,3760.96582
18.05529601,255145.8746,4208587.32,3760.998047
18.09112001,255145.8472,4208587.297,3761.029541
18.12694401,255145.8198,4208587.274,3761.057617
18.16276801,255145.7925,4208587.251,3761.068604
18.19859201,255145.7651,4208587.228,3761.092773
18.23441601,255145.7377,4208587.205,3761.116211
18.27024001,255145.7103,4208587.182,3761.139893
18.30606401,255145.6829,4208587.159,3761.1604
18.34188801,255145.6556,4208587.136,3761.180908
18.37771201,255145.6282,4208587.112,3761.188965
18.41353601,255145.6008,4208587.089,3761.208496
18.44936001,255145.5734,4208587.066,3761.225098
18.48518401,255145.546,4208587.043,3761.240967
18.52100801,255145.5187,4208587.02,3761.255127
18.55683201,255145.4913,4208586.997,3761.267578
18.59265601,255145.4639,4208586.974,3761.279541
18.62848001,255145.4365,4208586.951,3761.28418
18.66430401,255145.4091,4208586.928,3761.293701
18.70012801,255145.3818,4208586.905,3761.301758
18.73595201,255145.3544,4208586.881,3761.308594
18.77177601,255145.327,4208586.858,3761.3125
18.80760001,255145.2996,4208586.835,3761.314209
18.84342401,255145.2722,4208586.812,3761.314697
18.87924801,255145.2449,4208586.789,3761.314697
18.91507201,255145.2175,4208586.766,3761.314697
18.95089601,255145.1901,4208586.743,3761.314209
18.98672001,255145.1627,4208586.72,3761.314209
19.02254401,255145.1353,4208586.697,3761.314209
19.05836801,255145.108,4208586.674,3761.313965
19.09419201,255145.0806,4208586.65,3761.313965
19.13001601,255145.0532,4208586.627,3761.313721
19.16584001,255145.0258,4208586.604,3761.312988
19.20166401,255144.9984,4208586.581,3761.312012
19.23748801,255144.9711,4208586.558,3761.311279
19.27331201,255144.9437,4208586.535,3761.311035
19.30913601,255144.9163,4208586.512,3761.311035
19.34496001,255144.8889,4208586.489,3761.310791
19.38078401,255144.8615,4208586.466,3761.311035
19.41660801,255144.8342,4208586.443,3761.311279
19.45243201,255144.8068,4208586.419,3761.311768
19.48825601,255144.7794,4208586.396,3761.312744
19.52408001,255144.752,4208586.373,3761.313477
19.55990401,255144.7246,4208586.35,3761.314697
19.59572801,255144.6973,4208586.327,3761.317139
19.63155201,255144.6699,4208586.304,3761.321045
19.66737601,255144.6425,4208586.281,3761.325195
19.70320001,255144.6151,4208586.258,3761.329102
19.73902401,255144.5877,4208586.235,3761.333008
19.77484801,255144.5604,4208586.212,3761.334717
19.81067201,255144.533,4208586.188,3761.337891
19.84649601,255144.5056,4208586.165,3761.340576
19.88232002,255144.4782,4208586.142,3761.343018
19.91814402,255144.4508,4208586.119,3761.344971
19.95396802,255144.4235,4208586.096,3761.346924
19.98979202,255144.3961,4208586.073,3761.348145
20.02561602,255144.3687,4208586.05,3761.349854
20.06144002,255144.3413,4208586.027,3761.351074
20.09726402,255144.3139,4208586.004,3761.352051
20.13308802,255144.2866,4208585.98,3761.352295
20.16891202,255144.2592,4208585.957,3761.352539
20.20473602,255144.2318,4208585.934,3761.353516
20.24056002,255144.2044,4208585.911,3761.353516
20.27638402,255144.177,4208585.888,3761.353027
20.31220802,255144.1497,4208585.865,3761.352051
20.34803202,255144.1223,4208585.842,3761.349854
20.38385602,255144.0949,4208585.819,3761.34668
20.41968002,255144.0675,4208585.796,3761.343018
20.45550402,255144.0401,4208585.773,3761.344727
20.49132802,255144.0128,4208585.749,3761.340332
20.52715202,255143.9854,4208585.726,3761.334961
20.56297602,255143.958,4208585.703,3761.329346
20.59880002,255143.9306,4208585.68,3761.321777
20.63462402,255143.9032,4208585.657,3761.312012
20.67044802,255143.8759,4208585.634,3761.314209
20.70627202,255143.8485,4208585.611,3761.304199
20.74209602,255143.8211,4208585.588,3761.29248
20.77792002,255143.7937,4208585.565,3761.280273
20.81374402,255143.7663,4208585.542,3761.268066
20.84956802,255143.739,4208585.518,3761.255859
20.88539202,255143.7116,4208585.495,3761.243896
20.92121602,255143.6842,4208585.472,3761.243896
20.95704002,255143.6568,4208585.449,3761.233154
