"Trace Number","Position","Number of points per trace","Elevation data","Total odometer ticks","# bytes/point","Time Sampling Interval (ps)","# of stacks","GPS X Position","GPS Y Position","GPS Z Position","Receiver X Position","Receiver Y Position","Receiver Z Position","Transmitter X Position","Transmitter Y Position","Transmitter Z Position","Timezero adjustment","Zero Trace Flag","Time of Day","Comment flag","Comments","RX_YAW (degrees)","RX_PITCH (degrees)","RX_ROLL (degrees)","TX_YAW (degrees)","TX_PITCH (degrees)","TX_ROLL (degrees)",
39,9.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,9.000,0.000,0.000,10.000,0.000,63.500,"0x0",53479.37109375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
40,9.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,9.250,0.000,0.000,10.250,0.000,63.500,"0x0",53482.62890625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
41,10.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,9.500,0.000,0.000,10.500,0.000,63.500,"0x0",53485.94921875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
42,10.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,9.750,0.000,0.000,10.750,0.000,63.500,"0x0",53489.98828125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
43,10.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,10.000,0.000,0.000,11.000,0.000,63.500,"0x0",53495.38671875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
44,10.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,10.250,0.000,0.000,11.250,0.000,63.500,"0x0",53498.65625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
45,11.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,10.500,0.000,0.000,11.500,0.000,63.500,"0x0",53503.0546875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
46,11.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,10.750,0.000,0.000,11.750,0.000,63.500,"0x0",53507.23046875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
47,11.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,11.000,0.000,0.000,12.000,0.000,63.500,"0x0",53510.82421875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
48,11.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,11.250,0.000,0.000,12.250,0.000,63.500,"0x0",53514.234375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
49,12.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,11.500,0.000,0.000,12.500,0.000,63.500,"0x0",53518,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
50,12.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,11.750,0.000,0.000,12.750,0.000,63.500,"0x0",53521.98828125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
51,12.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,12.000,0.000,0.000,13.000,0.000,63.500,"0x0",53525.328125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
52,12.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,12.250,0.000,0.000,13.250,0.000,63.500,"0x0",53529.07421875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
53,13.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,12.500,0.000,0.000,13.500,0.000,63.500,"0x0",53532.15625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
54,13.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,12.750,0.000,0.000,13.750,0.000,63.500,"0x0",53535.6953125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
55,13.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,13.000,0.000,0.000,14.000,0.000,63.500,"0x0",53539,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
56,13.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,13.250,0.000,0.000,14.250,0.000,63.500,"0x0",53542.98828125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
57,14.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,13.500,0.000,0.000,14.500,0.000,63.500,"0x0",53546.328125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
58,14.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,13.750,0.000,0.000,14.750,0.000,63.500,"0x0",53549.859375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
59,14.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,14.000,0.000,0.000,15.000,0.000,63.500,"0x0",53552.82421875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
60,14.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,14.250,0.000,0.000,15.250,0.000,63.500,"0x0",53556.54296875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
61,15.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,14.500,0.000,0.000,15.500,0.000,63.500,"0x0",53559.69140625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
62,15.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,14.750,0.000,0.000,15.750,0.000,63.500,"0x0",53562.8046875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
63,15.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,15.000,0.000,0.000,16.000,0.000,63.500,"0x0",53567.53515625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
64,15.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,15.250,0.000,0.000,16.250,0.000,63.500,"0x0",53572.3984375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
65,16.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,15.500,0.000,0.000,16.500,0.000,63.500,"0x0",53575.7890625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
66,16.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,15.750,0.000,0.000,16.750,0.000,63.500,"0x0",53579.5234375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
67,16.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,16.000,0.000,0.000,17.000,0.000,63.500,"0x0",53584.18359375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
68,16.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,16.250,0.000,0.000,17.250,0.000,63.500,"0x0",53589.125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
69,17.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,16.500,0.000,0.000,17.500,0.000,63.500,"0x0",53592.22265625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
70,17.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,16.750,0.000,0.000,17.750,0.000,63.500,"0x0",53595.359375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
71,17.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,17.000,0.000,0.000,18.000,0.000,63.500,"0x0",53599.53125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
72,17.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,17.250,0.000,0.000,18.250,0.000,63.500,"0x0",53603.22265625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
73,18.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,17.500,0.000,0.000,18.500,0.000,63.500,"0x0",53606.0078125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
74,18.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,17.750,0.000,0.000,18.750,0.000,63.500,"0x0",53610.92578125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
75,18.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,18.000,0.000,0.000,19.000,0.000,63.500,"0x0",53614.94921875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
76,18.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,18.250,0.000,0.000,19.250,0.000,63.500,"0x0",53618.390625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
77,19.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,18.500,0.000,0.000,19.500,0.000,63.500,"0x0",53621.578125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
78,19.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,18.750,0.000,0.000,19.750,0.000,63.500,"0x0",53625.34375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
79,19.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,19.000,0.000,0.000,20.000,0.000,63.500,"0x0",53629.30078125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
80,19.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,19.250,0.000,0.000,20.250,0.000,63.500,"0x0",53634.59765625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
81,20.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,19.500,0.000,0.000,20.500,0.000,63.500,"0x0",53639.640625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
82,20.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,19.750,0.000,0.000,20.750,0.000,63.500,"0x0",53645.6875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
83,20.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,20.000,0.000,0.000,21.000,0.000,63.500,"0x0",53648.8125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
84,20.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,20.250,0.000,0.000,21.250,0.000,63.500,"0x0",53652.09765625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
85,21.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,20.500,0.000,0.000,21.500,0.000,63.500,"0x0",53655.5390625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
86,21.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,20.750,0.000,0.000,21.750,0.000,63.500,"0x0",53660.57421875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
87,21.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,21.000,0.000,0.000,22.000,0.000,63.500,"0x0",53664.8671875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
88,21.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,21.250,0.000,0.000,22.250,0.000,63.500,"0x0",53671.046875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
89,22.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,21.500,0.000,0.000,22.500,0.000,63.500,"0x0",53676.5546875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
90,22.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,21.750,0.000,0.000,22.750,0.000,63.500,"0x0",53683.21484375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
91,22.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,22.000,0.000,0.000,23.000,0.000,63.500,"0x0",53690.75390625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
92,22.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,22.250,0.000,0.000,23.250,0.000,63.500,"0x0",53695.71484375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
93,23.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,22.500,0.000,0.000,23.500,0.000,63.500,"0x0",53699.328125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
94,23.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,22.750,0.000,0.000,23.750,0.000,63.500,"0x0",53704.75390625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
95,23.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,23.000,0.000,0.000,24.000,0.000,63.500,"0x0",53708.98046875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
96,23.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,23.250,0.000,0.000,24.250,0.000,63.500,"0x0",53712.41015625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
97,24.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,23.500,0.000,0.000,24.500,0.000,63.500,"0x0",53717.42578125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
98,24.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,23.750,0.000,0.000,24.750,0.000,63.500,"0x0",53721.19921875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
99,24.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,24.000,0.000,0.000,25.000,0.000,63.500,"0x0",53725.62109375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
100,24.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,24.250,0.000,0.000,25.250,0.000,63.500,"0x0",53729.48046875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
101,25.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,24.500,0.000,0.000,25.500,0.000,63.500,"0x0",53733.3671875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
102,25.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,24.750,0.000,0.000,25.750,0.000,63.500,"0x0",53736.4296875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
103,25.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,25.000,0.000,0.000,26.000,0.000,63.500,"0x0",53739.71875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
104,25.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,25.250,0.000,0.000,26.250,0.000,63.500,"0x0",53744.4609375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
105,26.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,25.500,0.000,0.000,26.500,0.000,63.500,"0x0",53747.734375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
106,26.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,25.750,0.000,0.000,26.750,0.000,63.500,"0x0",53751.11328125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
107,26.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,26.000,0.000,0.000,27.000,0.000,63.500,"0x0",53756.765625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
108,26.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,26.250,0.000,0.000,27.250,0.000,63.500,"0x0",53762.35546875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
109,27.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,26.500,0.000,0.000,27.500,0.000,63.500,"0x0",53767.69921875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
110,27.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,26.750,0.000,0.000,27.750,0.000,63.500,"0x0",53773.12890625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
111,27.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,27.000,0.000,0.000,28.000,0.000,63.500,"0x0",53778.09765625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
112,27.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,27.250,0.000,0.000,28.250,0.000,63.500,"0x0",53783.0078125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
113,28.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,27.500,0.000,0.000,28.500,0.000,63.500,"0x0",53786.15625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
114,28.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,27.750,0.000,0.000,28.750,0.000,63.500,"0x0",53790.14453125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
115,28.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,28.000,0.000,0.000,29.000,0.000,63.500,"0x0",53794.19140625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
116,28.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,28.250,0.000,0.000,29.250,0.000,63.500,"0x0",53797.9765625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
117,29.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,28.500,0.000,0.000,29.500,0.000,63.500,"0x0",53801.20703125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
118,29.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,28.750,0.000,0.000,29.750,0.000,63.500,"0x0",53804.82421875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
119,29.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,29.000,0.000,0.000,30.000,0.000,63.500,"0x0",53808.171875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
120,29.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,29.250,0.000,0.000,30.250,0.000,63.500,"0x0",53812.0234375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
121,30.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,29.500,0.000,0.000,30.500,0.000,63.500,"0x0",53815.28515625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
