"Trace Number","Position","Number of points per trace","Elevation data","Total odometer ticks","# bytes/point","Time Sampling Interval (ps)","# of stacks","GPS X Position","GPS Y Position","GPS Z Position","Receiver X Position","Receiver Y Position","Receiver Z Position","Transmitter X Position","Transmitter Y Position","Transmitter Z Position","Timezero adjustment","Zero Trace Flag","Time of Day","Comment flag","Comments","RX_YAW (degrees)","RX_PITCH (degrees)","RX_ROLL (degrees)","TX_YAW (degrees)","TX_PITCH (degrees)","TX_ROLL (degrees)",
18,4.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,3.750,0.000,0.000,4.750,0.000,63.500,"0x0",43465.37109375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
19,4.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,4.000,0.000,0.000,5.000,0.000,63.500,"0x0",43469.5546875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
20,4.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,4.250,0.000,0.000,5.250,0.000,63.500,"0x0",43473.66796875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
21,5.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,4.500,0.000,0.000,5.500,0.000,63.500,"0x0",43478.21875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
22,5.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,4.750,0.000,0.000,5.750,0.000,63.500,"0x0",43482.2265625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
23,5.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,5.000,0.000,0.000,6.000,0.000,63.500,"0x0",43487.3203125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
24,5.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,5.250,0.000,0.000,6.250,0.000,63.500,"0x0",43492.7578125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
25,6.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,5.500,0.000,0.000,6.500,0.000,63.500,"0x0",43498.84765625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
26,6.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,5.750,0.000,0.000,6.750,0.000,63.500,"0x0",43505.70703125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
27,6.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,6.000,0.000,0.000,7.000,0.000,63.500,"0x0",43510.1171875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
28,6.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,6.250,0.000,0.000,7.250,0.000,63.500,"0x0",43514.125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
29,7.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,6.500,0.000,0.000,7.500,0.000,63.500,"0x0",43521.6796875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
30,7.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,6.750,0.000,0.000,7.750,0.000,63.500,"0x0",43526.71875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
31,7.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,7.000,0.000,0.000,8.000,0.000,63.500,"0x0",43532.20703125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
32,7.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,7.250,0.000,0.000,8.250,0.000,63.500,"0x0",43536.25,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
33,8.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,7.500,0.000,0.000,8.500,0.000,63.500,"0x0",43540.578125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
34,8.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,7.750,0.000,0.000,8.750,0.000,63.500,"0x0",43545.03515625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
35,8.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,8.000,0.000,0.000,9.000,0.000,63.500,"0x0",43549.92578125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
36,8.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,8.250,0.000,0.000,9.250,0.000,63.500,"0x0",43555.15234375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
37,9.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,8.500,0.000,0.000,9.500,0.000,63.500,"0x0",43563.14453125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
38,9.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,8.750,0.000,0.000,9.750,0.000,63.500,"0x0",43567.04296875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
39,9.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,9.000,0.000,0.000,10.000,0.000,63.500,"0x0",43573.2421875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
40,9.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,9.250,0.000,0.000,10.250,0.000,63.500,"0x0",43582.54296875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
41,10.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,9.500,0.000,0.000,10.500,0.000,63.500,"0x0",43590.515625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
42,10.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,9.750,0.000,0.000,10.750,0.000,63.500,"0x0",43597.3359375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
43,10.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,10.000,0.000,0.000,11.000,0.000,63.500,"0x0",43605.26953125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
44,10.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,10.250,0.000,0.000,11.250,0.000,63.500,"0x0",43610.69140625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
45,11.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,10.500,0.000,0.000,11.500,0.000,63.500,"0x0",43618.45703125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
46,11.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,10.750,0.000,0.000,11.750,0.000,63.500,"0x0",43623.984375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
47,11.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,11.000,0.000,0.000,12.000,0.000,63.500,"0x0",43628.46875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
48,11.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,11.250,0.000,0.000,12.250,0.000,63.500,"0x0",43635.4609375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
49,12.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,11.500,0.000,0.000,12.500,0.000,63.500,"0x0",43640.671875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
50,12.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,11.750,0.000,0.000,12.750,0.000,63.500,"0x0",43644.68359375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
51,12.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,12.000,0.000,0.000,13.000,0.000,63.500,"0x0",43650.43359375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
52,12.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,12.250,0.000,0.000,13.250,0.000,63.500,"0x0",43655.03515625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
53,13.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,12.500,0.000,0.000,13.500,0.000,63.500,"0x0",43659.2890625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
54,13.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,12.750,0.000,0.000,13.750,0.000,63.500,"0x0",43663.69140625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
55,13.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,13.000,0.000,0.000,14.000,0.000,63.500,"0x0",43667.65625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
56,13.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,13.250,0.000,0.000,14.250,0.000,63.500,"0x0",43671.56640625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
57,14.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,13.500,0.000,0.000,14.500,0.000,63.500,"0x0",43675.578125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
58,14.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,13.750,0.000,0.000,14.750,0.000,63.500,"0x0",43681.83984375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
59,14.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,14.000,0.000,0.000,15.000,0.000,63.500,"0x0",43687.69140625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
60,14.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,14.250,0.000,0.000,15.250,0.000,63.500,"0x0",43693.06640625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
61,15.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,14.500,0.000,0.000,15.500,0.000,63.500,"0x0",43698.14453125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
62,15.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,14.750,0.000,0.000,15.750,0.000,63.500,"0x0",43703.10546875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
63,15.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,15.000,0.000,0.000,16.000,0.000,63.500,"0x0",43708.609375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
64,15.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,15.250,0.000,0.000,16.250,0.000,63.500,"0x0",43713.80078125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
65,16.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,15.500,0.000,0.000,16.500,0.000,63.500,"0x0",43721.1953125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
66,16.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,15.750,0.000,0.000,16.750,0.000,63.500,"0x0",43727.08203125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
67,16.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,16.000,0.000,0.000,17.000,0.000,63.500,"0x0",43732.66015625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
68,16.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,16.250,0.000,0.000,17.250,0.000,63.500,"0x0",43742.59765625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
69,17.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,16.500,0.000,0.000,17.500,0.000,63.500,"0x0",43751.6015625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
70,17.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,16.750,0.000,0.000,17.750,0.000,63.500,"0x0",43759.24609375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
71,17.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,17.000,0.000,0.000,18.000,0.000,63.500,"0x0",43765.46875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
72,17.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,17.250,0.000,0.000,18.250,0.000,63.500,"0x0",43771.3046875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
73,18.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,17.500,0.000,0.000,18.500,0.000,63.500,"0x0",43782.1484375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
74,18.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,17.750,0.000,0.000,18.750,0.000,63.500,"0x0",43788.86328125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
75,18.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,18.000,0.000,0.000,19.000,0.000,63.500,"0x0",43793.890625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
76,18.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,18.250,0.000,0.000,19.250,0.000,63.500,"0x0",43799.73046875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
77,19.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,18.500,0.000,0.000,19.500,0.000,63.500,"0x0",43804.15234375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
78,19.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,18.750,0.000,0.000,19.750,0.000,63.500,"0x0",43808.84375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
79,19.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,19.000,0.000,0.000,20.000,0.000,63.500,"0x0",43813.375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
80,19.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,19.250,0.000,0.000,20.250,0.000,63.500,"0x0",43817.5234375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
81,20.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,19.500,0.000,0.000,20.500,0.000,63.500,"0x0",43821.81640625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
82,20.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,19.750,0.000,0.000,20.750,0.000,63.500,"0x0",43827.015625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
83,20.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,20.000,0.000,0.000,21.000,0.000,63.500,"0x0",43830.953125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
84,20.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,20.250,0.000,0.000,21.250,0.000,63.500,"0x0",43835.61328125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
85,21.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,20.500,0.000,0.000,21.500,0.000,63.500,"0x0",43839.4296875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
86,21.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,20.750,0.000,0.000,21.750,0.000,63.500,"0x0",43843.703125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
87,21.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,21.000,0.000,0.000,22.000,0.000,63.500,"0x0",43849.5390625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
88,21.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,21.250,0.000,0.000,22.250,0.000,63.500,"0x0",43856.21484375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
89,22.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,21.500,0.000,0.000,22.500,0.000,63.500,"0x0",43860.578125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
90,22.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,21.750,0.000,0.000,22.750,0.000,63.500,"0x0",43865.8125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
91,22.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,22.000,0.000,0.000,23.000,0.000,63.500,"0x0",43871.7109375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
92,22.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,22.250,0.000,0.000,23.250,0.000,63.500,"0x0",43876.421875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
93,23.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,22.500,0.000,0.000,23.500,0.000,63.500,"0x0",43880.4375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
94,23.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,22.750,0.000,0.000,23.750,0.000,63.500,"0x0",43884.91796875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
95,23.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,23.000,0.000,0.000,24.000,0.000,63.500,"0x0",43888.99609375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
96,23.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,23.250,0.000,0.000,24.250,0.000,63.500,"0x0",43893.875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
97,24.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,23.500,0.000,0.000,24.500,0.000,63.500,"0x0",43898.58203125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
98,24.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,23.750,0.000,0.000,24.750,0.000,63.500,"0x0",43906.13671875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
99,24.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,24.000,0.000,0.000,25.000,0.000,63.500,"0x0",43912.8359375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
100,24.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,24.250,0.000,0.000,25.250,0.000,63.500,"0x0",43917.11328125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
101,25.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,24.500,0.000,0.000,25.500,0.000,63.500,"0x0",43922.984375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
102,25.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,24.750,0.000,0.000,25.750,0.000,63.500,"0x0",43928.4140625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
103,25.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,25.000,0.000,0.000,26.000,0.000,63.500,"0x0",43940.97265625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
104,25.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,25.250,0.000,0.000,26.250,0.000,63.500,"0x0",43946.06640625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
105,26.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,25.500,0.000,0.000,26.500,0.000,63.500,"0x0",43951.8828125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
106,26.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,25.750,0.000,0.000,26.750,0.000,63.500,"0x0",43957.8125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
107,26.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,26.000,0.000,0.000,27.000,0.000,63.500,"0x0",43965.14453125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
108,26.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,26.250,0.000,0.000,27.250,0.000,63.500,"0x0",44010.828125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
109,27.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,26.500,0.000,0.000,27.500,0.000,63.500,"0x0",44026.38671875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
110,27.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,26.750,0.000,0.000,27.750,0.000,63.500,"0x0",44038.74609375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
111,27.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,27.000,0.000,0.000,28.000,0.000,63.500,"0x0",44044.71484375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
112,27.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,27.250,0.000,0.000,28.250,0.000,63.500,"0x0",44055.58203125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
113,28.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,27.500,0.000,0.000,28.500,0.000,63.500,"0x0",44062.06640625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
114,28.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,27.750,0.000,0.000,28.750,0.000,63.500,"0x0",44066.87890625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
115,28.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,28.000,0.000,0.000,29.000,0.000,63.500,"0x0",44076.328125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
116,28.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,28.250,0.000,0.000,29.250,0.000,63.500,"0x0",44082.71484375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
117,29.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,28.500,0.000,0.000,29.500,0.000,63.500,"0x0",44088.83203125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
118,29.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,28.750,0.000,0.000,29.750,0.000,63.500,"0x0",44095.140625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
119,29.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,29.000,0.000,0.000,30.000,0.000,63.500,"0x0",44100.0546875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
120,29.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,29.250,0.000,0.000,30.250,0.000,63.500,"0x0",44105.88671875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
121,30.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,29.500,0.000,0.000,30.500,0.000,63.500,"0x0",44110.9921875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
