x,E,N,z,h
23.23121621,255004.5691,4208453.745,3784.345459,31.70237046872
23.25862695,255004.5417,4208453.744,3784.343262,31.6951114718814
23.28603769,255004.5144,4208453.742,3784.341064,31.6878524750429
23.31344843,255004.487,4208453.741,3784.3396,31.6805934782043
23.34085916,255004.4596,4208453.74,3784.338379,31.673334484014
23.3682699,255004.4322,4208453.739,3784.337158,31.6660754871755
23.39568064,255004.4048,4208453.738,3784.334717,31.6588164903369
23.42309138,255004.3774,4208453.736,3784.340332,31.6515574934984
23.45050212,255004.3501,4208453.735,3784.339111,31.6442984966598
23.47791286,255004.3227,4208453.734,3784.337402,31.6370394998213
23.5053236,255004.2953,4208453.733,3784.335205,31.6297805029827
23.53273434,255004.2679,4208453.731,3784.333252,31.6225215061442
23.56014507,255004.2405,4208453.73,3784.332275,31.6152625119539
23.58755581,255004.2132,4208453.729,3784.331299,31.6080035151153
23.61496655,255004.1858,4208453.728,3784.32959,31.6007445182768
23.64237729,255004.1584,4208453.726,3784.327637,31.5934855214382
23.66978803,255004.131,4208453.725,3784.32666,31.5862265245997
23.69719877,255004.1036,4208453.724,3784.325439,31.5789675277611
23.72460951,255004.0762,4208453.723,3784.324707,31.5717085309226
23.75202024,255004.0489,4208453.721,3784.324219,31.5644495367323
23.77943098,255004.0215,4208453.72,3784.323242,31.5571905398937
23.80684172,255003.9941,4208453.719,3784.321289,31.5499315430552
23.83425246,255003.9667,4208453.718,3784.320801,31.5426725462166
23.8616632,255003.9393,4208453.716,3784.320557,31.5354135493781
23.88907394,255003.9119,4208453.715,3784.320313,31.5281545525395
23.91648468,255003.8846,4208453.714,3784.320068,31.520895555701
23.94389541,255003.8572,4208453.713,3784.320068,31.5136365615107
23.97130615,255003.8298,4208453.711,3784.320068,31.5063775646721
23.99871689,255003.8024,4208453.71,3784.320068,31.4991185678336
24.02612763,255003.775,4208453.709,3784.328613,31.491859570995
24.05353837,255003.7477,4208453.708,3784.328613,31.4846005741565
24.08094911,255003.7203,4208453.706,3784.329346,31.477341577318
24.10835985,255003.6929,4208453.705,3784.329346,31.4700825804794
24.13577059,255003.6655,4208453.704,3784.329346,31.4628235836409
24.16318132,255003.6381,4208453.703,3784.329346,31.4555645894505
24.19059206,255003.6107,4208453.701,3784.328613,31.448305592612
24.2180028,255003.5834,4208453.7,3784.328125,31.4410465957735
24.24541354,255003.556,4208453.699,3784.327637,31.4337875989349
24.27282428,255003.5286,4208453.698,3784.326904,31.4265286020964
24.30023502,255003.5012,4208453.696,3784.324463,31.4192696052578
24.32764576,255003.4738,4208453.695,3784.322754,31.4120106084193
24.35505649,255003.4464,4208453.694,3784.320801,31.404751614229
24.38246723,255003.4191,4208453.693,3784.31958,31.3974926173904
24.40987797,255003.3917,4208453.691,3784.318115,31.3902336205519
24.43728871,255003.3643,4208453.69,3784.314941,31.3829746237133
24.46469945,255003.3369,4208453.689,3784.311768,31.3757156268748
24.49211019,255003.3095,4208453.688,3784.310547,31.3684566300362
24.51952093,255003.2821,4208453.686,3784.306396,31.3611976331977
24.54693166,255003.2548,4208453.685,3784.303223,31.3539386390074
24.5743424,255003.2274,4208453.684,3784.300537,31.3466796421688
24.60175314,255003.2,4208453.683,3784.296143,31.3394206453303
24.62916388,255003.1726,4208453.682,3784.300293,31.3321616484917
24.65657462,255003.1452,4208453.68,3784.29541,31.3249026516532
24.68398536,255003.1179,4208453.679,3784.29126,31.3176436548146
24.7113961,255003.0905,4208453.678,3784.28833,31.3103846579761
24.73880683,255003.0631,4208453.677,3784.286377,31.3031256637858
24.76621757,255003.0357,4208453.675,3784.284912,31.2958666669472
24.79362831,255003.0083,4208453.674,3784.283447,31.2886076701087
24.82103905,255002.9809,4208453.673,3784.282471,31.2813486732701
24.84844979,255002.9536,4208453.672,3784.282471,31.2740896764316
24.87586053,255002.9262,4208453.67,3784.282227,31.266830679593
24.90327127,255002.8988,4208453.669,3784.282227,31.2595716827545
24.93068201,255002.8714,4208453.668,3784.282471,31.2523126859159
24.95809274,255002.844,4208453.667,3784.282471,31.2450536917256
24.98550348,255002.8166,4208453.665,3784.283691,31.2377946948871
25.01291422,255002.7893,4208453.664,3784.284912,31.2305356980485
25.04032496,255002.7619,4208453.663,3784.286377,31.22327670121
25.0677357,255002.7345,4208453.662,3784.286865,31.2160177043714
25.09514644,255002.7071,4208453.66,3784.28833,31.2087587075329
25.12255718,255002.6797,4208453.659,3784.290771,31.2014997106944
25.14996791,255002.6524,4208453.658,3784.293701,31.194240716504
25.17737865,255002.625,4208453.657,3784.296631,31.1869817196655
25.20478939,255002.5976,4208453.655,3784.299805,31.179722722827
25.23220013,255002.5702,4208453.654,3784.307129,31.1724637259884
25.25961087,255002.5428,4208453.653,3784.309326,31.1652047291499
25.28702161,255002.5154,4208453.652,3784.312744,31.1579457323113
25.31443235,255002.4881,4208453.65,3784.316162,31.1506867354728
25.34184308,255002.4607,4208453.649,3784.320068,31.1434277412825
25.36925382,255002.4333,4208453.648,3784.324463,31.1361687444439
25.39666456,255002.4059,4208453.647,3784.329102,31.1289097476054
25.4240753,255002.3785,4208453.645,3784.335205,31.1216507507668
25.45148604,255002.3511,4208453.644,3784.341309,31.1143917539283
25.47889678,255002.3238,4208453.643,3784.348145,31.1071327570897
25.50630752,255002.2964,4208453.642,3784.354736,31.0998737602512
25.53371825,255002.269,4208453.64,3784.361816,31.0926147660609
25.56112899,255002.2416,4208453.639,3784.36792,31.0853557692223
25.58853973,255002.2142,4208453.638,3784.375488,31.0780967723838
25.61595047,255002.1868,4208453.637,3784.381592,31.0708377755452
25.64336121,255002.1595,4208453.635,3784.387451,31.0635787787067
25.67077195,255002.1321,4208453.634,3784.393066,31.0563197818681
25.69818269,255002.1047,4208453.633,3784.398438,31.0490607850296
25.72559343,255002.0773,4208453.632,3784.403076,31.041801788191
25.75300416,255002.0499,4208453.63,3784.407471,31.0345427940007
25.7804149,255002.0226,4208453.629,3784.411865,31.0272837971622
25.80782564,255001.9952,4208453.628,3784.415771,31.0200248003236
25.83523638,255001.9678,4208453.627,3784.421631,31.0127658034851
25.86264712,255001.9404,4208453.625,3784.425293,31.0055068066465
25.89005786,255001.913,4208453.624,3784.427979,30.998247809808
25.9174686,255001.8856,4208453.623,3784.429688,30.9909888129694
25.94487933,255001.8583,4208453.622,3784.43042,30.9837298187791
25.97229007,255001.8309,4208453.621,3784.431396,30.9764708219406
25.99970081,255001.8035,4208453.619,3784.431396,30.969211825102
26.02711155,255001.7761,4208453.618,3784.431396,30.9619528282635
26.05452229,255001.7487,4208453.617,3784.431396,30.9546938314249
26.08193303,255001.7213,4208453.616,3784.431152,30.9474348345864
26.10934377,255001.694,4208453.614,3784.430908,30.9401758377479
26.1367545,255001.6666,4208453.613,3784.429932,30.9329168435575
26.16416524,255001.6392,4208453.612,3784.427979,30.925657846719
26.19157598,255001.6118,4208453.611,3784.424561,30.9183988498804
26.21898672,255001.5844,4208453.609,3784.419434,30.9111398530419
26.24639746,255001.5571,4208453.608,3784.415039,30.9038808562034
26.2738082,255001.5297,4208453.607,3784.408691,30.8966218593648
26.30121894,255001.5023,4208453.606,3784.400635,30.8893628625263
26.32862968,255001.4749,4208453.604,3784.39209,30.8821038656877
26.35604041,255001.4475,4208453.603,3784.383301,30.8748448714974
26.38345115,255001.4201,4208453.602,3784.374268,30.8675858746589
26.41086189,255001.3928,4208453.601,3784.364746,30.8603268778203
26.43827263,255001.3654,4208453.599,3784.360352,30.8530678809818
26.46568337,255001.338,4208453.598,3784.352295,30.8458088841432
26.49309411,255001.3106,4208453.597,3784.342773,30.8385498873047
26.52050485,255001.2832,4208453.596,3784.332764,30.8312908904661
26.54791558,255001.2558,4208453.594,3784.324219,30.8240318962758
26.57532632,255001.2285,4208453.593,3784.31665,30.8167728994373
26.60273706,255001.2011,4208453.592,3784.308105,30.8095139025987
26.6301478,255001.1737,4208453.591,3784.303223,30.8022549057602
26.65755854,255001.1463,4208453.589,3784.296143,30.7949959089216
26.68496928,255001.1189,4208453.588,3784.291504,30.7877369120831
26.71238002,255001.0916,4208453.587,3784.287598,30.7804779152445
26.73979075,255001.0642,4208453.586,3784.283203,30.7732189210542
26.76720149,255001.0368,4208453.584,3784.279053,30.7659599242157
26.79461223,255001.0094,4208453.583,3784.274414,30.7587009273771
26.82202297,255000.982,4208453.582,3784.270996,30.7514419305386
26.84943371,255000.9546,4208453.581,3784.269775,30.7441829337
26.87684445,255000.9273,4208453.579,3784.265381,30.7369239368615
26.90425519,255000.8999,4208453.578,3784.262939,30.7296649400229
26.93166592,255000.8725,4208453.577,3784.259033,30.7224059458326
26.95907666,255000.8451,4208453.576,3784.257324,30.7151469489941
26.9864874,255000.8177,4208453.574,3784.254883,30.7078879521555
27.01389814,255000.7903,4208453.573,3784.251221,30.700628955317
27.04130888,255000.763,4208453.572,3784.259033,30.6933699584784
27.06871962,255000.7356,4208453.571,3784.258545,30.6861109616399
27.09613036,255000.7082,4208453.569,3784.256836,30.6788519648013
27.1235411,255000.6808,4208453.568,3784.254883,30.6715929679628
27.15095183,255000.6534,4208453.567,3784.251465,30.6643339737725
27.17836257,255000.626,4208453.566,3784.249756,30.6570749769339
27.20577331,255000.5987,4208453.565,3784.246826,30.6498159800954
27.23318405,255000.5713,4208453.563,3784.244873,30.6425569832569
27.26059479,255000.5439,4208453.562,3784.241699,30.6352979864183
27.28800553,255000.5165,4208453.561,3784.237793,30.6280389895798
27.31541627,255000.4891,4208453.56,3784.235352,30.6207799927412
27.342827,255000.4618,4208453.558,3784.231445,30.6135209985509
27.37023774,255000.4344,4208453.557,3784.228516,30.6062620017124
27.39764848,255000.407,4208453.556,3784.224365,30.5990030048738
27.42505922,255000.3796,4208453.555,3784.223389,30.5917440080353
27.45246996,255000.3522,4208453.553,3784.222168,30.5844850111967
27.4798807,255000.3248,4208453.552,3784.216064,30.5772260143582
27.50729144,255000.2975,4208453.551,3784.213379,30.5699670175196
27.53470217,255000.2701,4208453.55,3784.210449,30.5627080233293
27.56211291,255000.2427,4208453.548,3784.208984,30.5554490264908
27.58952365,255000.2153,4208453.547,3784.207031,30.5481900296522
27.61693439,255000.1879,4208453.546,3784.204102,30.5409310328137
27.64434513,255000.1605,4208453.545,3784.222656,30.5336720359751
27.67175587,255000.1332,4208453.543,3784.220703,30.5264600722589
27.69916661,255000.1058,4208453.542,3784.220459,30.5196688814811
27.72657735,255000.0784,4208453.541,3784.219727,30.5128776907033
27.75398808,255000.051,4208453.54,3784.217285,30.506086502403
27.78139882,255000.0236,4208453.538,3784.217285,30.4992953116252
27.80880956,254999.9963,4208453.537,3784.217285,30.4925041208474
27.8362203,254999.9689,4208453.536,3784.217285,30.4857129300696
27.86363104,254999.9415,4208453.535,3784.217285,30.4789217392917
27.89104178,254999.9141,4208453.533,3784.217285,30.4721305485139
27.91845252,254999.8867,4208453.532,3784.217285,30.4653393577361
27.94586325,254999.8593,4208453.531,3784.219727,30.4585481694358
27.97327399,254999.832,4208453.53,3784.220459,30.451756978658
28.00068473,254999.8046,4208453.528,3784.220703,30.4449657878802
28.02809547,254999.7772,4208453.527,3784.220703,30.4381745971024
28.05550621,254999.7498,4208453.526,3784.221191,30.4313834063245
28.08291695,254999.7224,4208453.525,3784.221436,30.4245922155467
28.11032769,254999.695,4208453.523,3784.221436,30.4178010247689
28.13773842,254999.6677,4208453.522,3784.221436,30.4110098364686
28.16835295,254999.6403,4208453.536,3784.221924,30.4034248856864
28.19896748,254999.6129,4208453.55,3784.207031,30.3958399349042
28.22958201,254999.5855,4208453.563,3784.210205,30.388254984122
28.26019653,254999.5581,4208453.577,3784.200684,30.3806700358174
28.29081106,254999.5308,4208453.591,3784.202637,30.3730850850352
28.32142559,254999.5034,4208453.604,3784.190918,30.365500134253
28.35204011,254999.476,4208453.618,3784.193604,30.3579151859484
28.38265464,254999.4486,4208453.632,3784.186768,30.3503302351662
28.41326917,254999.4212,4208453.645,3784.189941,30.342745284384
28.4438837,254999.3938,4208453.659,3784.181885,30.3351603336018
28.47449822,254999.3665,4208453.673,3784.187988,30.3275753852972
28.50511275,254999.3391,4208453.686,3784.179688,30.319990434515
28.53572728,254999.3117,4208453.7,3784.184814,30.3124054837328
28.56634181,254999.2843,4208453.714,3784.179688,30.3048205329506
28.59695633,254999.2569,4208453.728,3784.184814,30.297235584646
28.62757086,254999.2295,4208453.741,3784.180664,30.2896506338638
28.65818539,254999.2022,4208453.755,3784.187988,30.2820656830816
28.68879991,254999.1748,4208453.769,3784.185059,30.274480734777
28.71941444,254999.1474,4208453.782,3784.192627,30.2668957839948
28.75002897,254999.12,4208453.796,3784.192139,30.2593108332126
28.7806435,254999.0926,4208453.81,3784.199219,30.2517258824304
28.81125802,254999.0652,4208453.823,3784.199219,30.2441409341258
28.84187255,254999.0379,4208453.837,3784.206543,30.2365559833436
28.87248708,254999.0105,4208453.851,3784.206787,30.2289710325614
28.9031016,254998.9831,4208453.864,3784.214111,30.2213860842568
28.93371613,254998.9557,4208453.878,3784.216797,30.2138011334746
28.96433066,254998.9283,4208453.892,3784.222656,30.2062161826924
28.99494519,254998.901,4208453.906,3784.226318,30.1986312319102
29.02555971,254998.8736,4208453.919,3784.23291,30.1910462836056
29.05617424,254998.8462,4208453.933,3784.236328,30.1834613328234
29.08678877,254998.8188,4208453.947,3784.244385,30.1758763820412
29.11740329,254998.7914,4208453.96,3784.248047,30.1682914337366
29.14801782,254998.764,4208453.974,3784.254639,30.1607064829544
29.17863235,254998.7367,4208453.988,3784.260498,30.1531215321722
29.20924688,254998.7093,4208454.001,3784.268555,30.14553658139
29.2398614,254998.6819,4208454.015,3784.274658,30.1379516330854
29.27047593,254998.6545,4208454.029,3784.281982,30.1303666823032
29.30109046,254998.6271,4208454.042,3784.290283,30.122781731521
29.33170498,254998.5997,4208454.056,3784.298828,30.1151967832164
29.36231951,254998.5724,4208454.07,3784.311523,30.1076118324342
29.39293404,254998.545,4208454.084,3784.321777,30.100026881652
29.42354857,254998.5176,4208454.097,3784.334717,30.0924419308698
29.45416309,254998.4902,4208454.111,3784.34375,30.0848569825652
29.48477762,254998.4628,4208454.125,3784.355713,30.077272031783
29.51539215,254998.4355,4208454.138,3784.364014,30.0696870810008
29.54600667,254998.4081,4208454.152,3784.374756,30.0621021326962
29.5766212,254998.3807,4208454.166,3784.383057,30.054517181914
29.60723573,254998.3533,4208454.179,3784.394531,30.0469322311318
29.63785026,254998.3259,4208454.193,3784.402832,30.0393472803496
29.66846478,254998.2985,4208454.207,3784.415771,30.031762332045
29.69907931,254998.2712,4208454.22,3784.425049,30.0241773812628
29.72969384,254998.2438,4208454.234,3784.44043,30.0165924304806
29.76030837,254998.2164,4208454.248,3784.450439,30.0090074796984
29.79092289,254998.189,4208454.262,3784.463379,30.0014225313938
29.82153742,254998.1616,4208454.275,3784.473633,29.9938375806116
29.85215195,254998.1342,4208454.289,3784.487061,29.9862526298294
29.88276647,254998.1069,4208454.303,3784.494629,29.9786676815248
29.913381,254998.0795,4208454.316,3784.50415,29.9710827307426
29.94399553,254998.0521,4208454.33,3784.510742,29.9634977799604
29.97461006,254998.0247,4208454.344,3784.518555,29.9559128291782
30.00522458,254997.9973,4208454.357,3784.524902,29.9483278808736
30.03583911,254997.9699,4208454.371,3784.532227,29.9407429300914
30.06645364,254997.9426,4208454.385,3784.53833,29.9331579793092
30.09706816,254997.9152,4208454.398,3784.546387,29.9255730310046
30.12768269,254997.8878,4208454.412,3784.553955,29.9179880802224
30.15829722,254997.8604,4208454.426,3784.5625,29.9104031294402
30.18891175,254997.833,4208454.44,3784.571045,29.902818178658
30.21952627,254997.8057,4208454.453,3784.579834,29.8952332303534
30.2501408,254997.7783,4208454.467,3784.587158,29.8876482795712
30.28075533,254997.7509,4208454.481,3784.596436,29.880063328789
30.31136985,254997.7235,4208454.494,3784.605713,29.8724783804844
30.34198438,254997.6961,4208454.508,3784.614746,29.8648934297022
30.37259891,254997.6687,4208454.522,3784.623535,29.85730847892
30.40321344,254997.6414,4208454.535,3784.633301,29.8497235281378
30.43382796,254997.614,4208454.549,3784.640869,29.8421385798332
30.46444249,254997.5866,4208454.563,3784.648193,29.834553629051
30.49505702,254997.5592,4208454.576,3784.656982,29.8269686782688
30.52567154,254997.5318,4208454.59,3784.662598,29.8193837299642
30.55628607,254997.5044,4208454.604,3784.669678,29.811798779182
30.5869006,254997.4771,4208454.617,3784.675293,29.8042138283998
30.61751513,254997.4497,4208454.631,3784.680908,29.7966288776176
30.64812965,254997.4223,4208454.645,3784.68457,29.789043929313
30.67874418,254997.3949,4208454.659,3784.689453,29.7814589785308
30.70935871,254997.3675,4208454.672,3784.693115,29.7738740277486
30.73997323,254997.3402,4208454.686,3784.697754,29.766289079444
30.77058776,254997.3128,4208454.7,3784.700195,29.7587041286618
30.80120229,254997.2854,4208454.713,3784.705078,29.7511191778796
30.83181682,254997.258,4208454.727,3784.707764,29.7435342270974
30.86243134,254997.2306,4208454.741,3784.712646,29.7359492787928
30.89304587,254997.2032,4208454.754,3784.714844,29.7283643280106
30.9236604,254997.1759,4208454.768,3784.719482,29.7207793772284
30.95427493,254997.1485,4208454.782,3784.721924,29.7131944264462
30.98488945,254997.1211,4208454.795,3784.727295,29.7056094781416
31.01550398,254997.0937,4208454.809,3784.729736,29.6980245273594
31.04611851,254997.0663,4208454.823,3784.735352,29.6904395765772
31.07673303,254997.0389,4208454.837,3784.738281,29.6828546282726
31.10734756,254997.0116,4208454.85,3784.744141,29.6752696774904
31.13796209,254996.9842,4208454.864,3784.748779,29.6676847267082
31.16857662,254996.9568,4208454.878,3784.753662,29.660099775926
31.19919114,254996.9294,4208454.891,3784.758301,29.6525148276214
31.22980567,254996.902,4208454.905,3784.763916,29.6449298768392
31.2604202,254996.8747,4208454.919,3784.769775,29.637344926057
31.29103472,254996.8473,4208454.932,3784.776123,29.6297599777523
31.32164925,254996.8199,4208454.946,3784.781738,29.6221750269702
31.35226378,254996.7925,4208454.96,3784.787842,29.614590076188
31.38287831,254996.7651,4208454.973,3784.793945,29.6070051254058
31.41349283,254996.7377,4208454.987,3784.80127,29.5994201771011
31.44410736,254996.7104,4208455.001,3784.806885,29.591835226319
31.47472189,254996.683,4208455.015,3784.813721,29.5842502755368
31.50533641,254996.6556,4208455.028,3784.820068,29.5766653272321
31.53595094,254996.6282,4208455.042,3784.83252,29.5690803764499
31.56656547,254996.6008,4208455.056,3784.838135,29.5614954256678
31.59718,254996.5734,4208455.069,3784.84375,29.5539104748856
31.62779452,254996.5461,4208455.083,3784.847656,29.5463255265809
31.65840905,254996.5187,4208455.097,3784.852051,29.5387405757988
31.68902358,254996.4913,4208455.11,3784.856689,29.5311556250166
31.7196381,254996.4639,4208455.124,3784.861084,29.5235706767119
31.75025263,254996.4365,4208455.138,3784.86499,29.5159857259297
31.78086716,254996.4091,4208455.151,3784.869141,29.5084007751475
31.81148169,254996.3818,4208455.165,3784.873047,29.5008158243654
31.84209621,254996.3544,4208455.179,3784.876709,29.4932308760607
31.87271074,254996.327,4208455.193,3784.881104,29.4856459252785
31.90332527,254996.2996,4208455.206,3784.885498,29.4780609744964
31.93393979,254996.2722,4208455.22,3784.890381,29.4704760261917
31.96455432,254996.2449,4208455.234,3784.894531,29.4628910754095
31.99516885,254996.2175,4208455.247,3784.901611,29.4553061246273
32.02578338,254996.1901,4208455.261,3784.908447,29.4477211738452
32.0563979,254996.1627,4208455.275,3784.917725,29.4401362255405
32.08701243,254996.1353,4208455.288,3784.925049,29.4325512747583
32.11762696,254996.1079,4208455.302,3784.936768,29.4249663239761
32.14824149,254996.0806,4208455.316,3784.943359,29.417381373194
32.17885601,254996.0532,4208455.329,3784.956055,29.4097964248893
32.20947054,254996.0258,4208455.343,3784.962646,29.4022114741071
32.24008507,254995.9984,4208455.357,3784.976563,29.3946265233249
32.27069959,254995.971,4208455.371,3784.982666,29.3870415750203
32.30131412,254995.9436,4208455.384,3784.996826,29.3794566242381
32.33192865,254995.9163,4208455.398,3785.003418,29.3718716734559
32.36254318,254995.8889,4208455.412,3785.016602,29.3642867226738
32.3931577,254995.8615,4208455.425,3785.021729,29.3567017743691
32.42377223,254995.8341,4208455.439,3785.033936,29.3468355699987
32.45438676,254995.8067,4208455.453,3785.039063,29.3327673277888
32.48500128,254995.7794,4208455.466,3785.050293,29.3186990901742
32.51561581,254995.752,4208455.48,3785.053955,29.3046308479644
32.54623034,254995.7246,4208455.494,3785.064209,29.2905626057545
32.57684487,254995.6972,4208455.507,3785.067383,29.2764943635446
32.60745939,254995.6698,4208455.521,3785.074951,29.26242612593
32.63807392,254995.6424,4208455.535,3785.078369,29.2483578837202
32.66868845,254995.6151,4208455.548,3785.085938,29.2342896415103
32.69930297,254995.5877,4208455.562,3785.089111,29.2202214038957
32.7299175,254995.5603,4208455.576,3785.096191,29.2061531616859
32.76053203,254995.5329,4208455.59,3785.098877,29.192084919476
32.79114656,254995.5055,4208455.603,3785.10498,29.1780166772661
32.82176108,254995.4781,4208455.617,3785.107178,29.1639484396516
32.85237561,254995.4508,4208455.631,3785.113525,29.1498801974417
32.88299014,254995.4234,4208455.644,3785.115967,29.1358119552318
32.91360466,254995.396,4208455.658,3785.121826,29.1217437176173
32.94421919,254995.3686,4208455.672,3785.124512,29.1076754754074
32.97483372,254995.3412,4208455.685,3785.130371,29.0936072331975
33.00544825,254995.3139,4208455.699,3785.133301,29.0795389909877
33.03606277,254995.2865,4208455.713,3785.138916,29.0654707533731
33.0666773,254995.2591,4208455.726,3785.142334,29.0514025111632
33.09729183,254995.2317,4208455.74,3785.148193,29.0373342689534
33.12790636,254995.2043,4208455.754,3785.1521,29.0232660267435
33.15852088,254995.1769,4208455.768,3785.158447,29.0091977891289
33.18913541,254995.1496,4208455.781,3785.16333,28.9951295469191
33.21974994,254995.1222,4208455.795,3785.170166,28.9810613047092
33.25036446,254995.0948,4208455.809,3785.176025,28.9669930670946
33.28097899,254995.0674,4208455.822,3785.185303,28.9529248248847
33.31159352,254995.04,4208455.836,3785.190674,28.9388565826749
33.34220805,254995.0126,4208455.85,3785.200195,28.924788340465
33.37282257,254994.9853,4208455.863,3785.206543,28.9107201028504
33.4034371,254994.9579,4208455.877,3785.215332,28.8966518606406
33.43405163,254994.9305,4208455.891,3785.220947,28.8825836184307
33.46466615,254994.9031,4208455.904,3785.229248,28.8685153808161
33.49528068,254994.8757,4208455.918,3785.234131,28.8544471386063
33.52589521,254994.8483,4208455.932,3785.24292,28.8403788963964
33.55650974,254994.821,4208455.946,3785.248047,28.8263106541865
33.58712426,254994.7936,4208455.959,3785.255127,28.812242416572
33.61773879,254994.7662,4208455.973,3785.26123,28.7981741743621
33.64835332,254994.7388,4208455.987,3785.268311,28.7841059321522
33.67896784,254994.7114,4208456,3785.273682,28.7700376945377
33.70958237,254994.6841,4208456.014,3785.280762,28.7559694523278
33.7401969,254994.6567,4208456.028,3785.285156,28.7419012101179
33.77081143,254994.6293,4208456.041,3785.292236,28.7278329679081
33.80142595,254994.6019,4208456.055,3785.297119,28.7137647302935
33.83204048,254994.5745,4208456.069,3785.302734,28.6996964880836
33.86265501,254994.5471,4208456.082,3785.306396,28.6856282458738
33.89326953,254994.5198,4208456.096,3785.310303,28.6715600082592
33.92388406,254994.4924,4208456.11,3785.313721,28.6574917660493
33.95449859,254994.465,4208456.124,3785.31665,28.6434235238395
33.98511312,254994.4376,4208456.137,3785.320313,28.6293552816296
34.01572764,254994.4102,4208456.151,3785.324463,28.615287044015
34.04634217,254994.3828,4208456.165,3785.327637,28.6012188018051
34.0769567,254994.3555,4208456.178,3785.332275,28.5871505595953
34.10757122,254994.3281,4208456.192,3785.335938,28.5730823219807
34.13818575,254994.3007,4208456.206,3785.340088,28.5590140797708
34.16880028,254994.2733,4208456.219,3785.343994,28.544945837561
34.19941481,254994.2459,4208456.233,3785.3479,28.5308775953511
34.23002933,254994.2186,4208456.247,3785.352051,28.5168093577365
34.26064386,254994.1912,4208456.26,3785.356445,28.5027411155267
34.29125839,254994.1638,4208456.274,3785.359619,28.4886728733168
34.32187292,254994.1364,4208456.288,3785.36377,28.4746046311069
34.35248744,254994.109,4208456.302,3785.367188,28.4605363934924
34.38310197,254994.0816,4208456.315,3785.37085,28.4464681512825
34.4137165,254994.0543,4208456.329,3785.373535,28.4323999090726
34.44433102,254994.0269,4208456.343,3785.377197,28.4183316714581
34.47494555,254993.9995,4208456.356,3785.379395,28.4042634292482
34.50556008,254993.9721,4208456.37,3785.382568,28.3901951870383
34.53617461,254993.9447,4208456.384,3785.384521,28.3761269448285
34.56678913,254993.9173,4208456.397,3785.386963,28.3620587072139
34.59740366,254993.89,4208456.411,3785.388428,28.347990465004
34.62801819,254993.8626,4208456.425,3785.390381,28.3339222227942
34.65863271,254993.8352,4208456.438,3785.391602,28.3198539851796
34.68924724,254993.8078,4208456.452,3785.393066,28.3057857429697
34.71986177,254993.7804,4208456.466,3785.393311,28.2917175007598
34.7504763,254993.7531,4208456.479,3785.393799,28.27764925855
34.78109082,254993.7257,4208456.493,3785.393799,28.2635810209354
34.81170535,254993.6983,4208456.507,3785.393799,28.2495127787255
34.84231988,254993.6709,4208456.521,3785.394043,28.2354445365157
34.8729344,254993.6435,4208456.534,3785.394043,28.2213762989011
34.90354893,254993.6161,4208456.548,3785.394043,28.2073080566912
34.93416346,254993.5888,4208456.562,3785.394043,28.1932398144814
34.96477799,254993.5614,4208456.575,3785.393799,28.1791715722715
34.99539251,254993.534,4208456.589,3785.394043,28.1651033346569
35.02600704,254993.5066,4208456.603,3785.394043,28.1510350924471
35.05662157,254993.4792,4208456.616,3785.394287,28.1369668502372
35.08723609,254993.4518,4208456.63,3785.394287,28.1228986126226
35.11785062,254993.4245,4208456.644,3785.394531,28.1088303704128
35.14846515,254993.3971,4208456.657,3785.394531,28.0947621282029
35.17907968,254993.3697,4208456.671,3785.394775,28.080693885993
35.2096942,254993.3423,4208456.685,3785.394775,28.0666256483784
35.24030873,254993.3149,4208456.699,3785.394775,28.0525574061686
35.27092326,254993.2875,4208456.712,3785.39502,28.0384891639587
35.30153778,254993.2602,4208456.726,3785.396484,28.0244209263441
35.33215231,254993.2328,4208456.74,3785.398438,28.0103526841343
35.36276684,254993.2054,4208456.753,3785.401855,27.9962844419244
35.39338137,254993.178,4208456.767,3785.404053,27.9822161997145
35.42399589,254993.1506,4208456.781,3785.407959,27.9681479621
35.45461042,254993.1233,4208456.794,3785.411133,27.9540797198901
35.48522495,254993.0959,4208456.808,3785.415527,27.9400114776802
35.51583948,254993.0685,4208456.822,3785.418701,27.9259432354704
35.546454,254993.0411,4208456.835,3785.424561,27.9118749978558
35.57706853,254993.0137,4208456.849,3785.427002,27.8978067556459
35.60768306,254992.9863,4208456.863,3785.433105,27.8837385134361
35.63829758,254992.959,4208456.877,3785.436279,27.8696702758215
35.66891211,254992.9316,4208456.89,3785.44165,27.8556020336116
35.69952664,254992.9042,4208456.904,3785.445313,27.8415337914018
35.73014117,254992.8768,4208456.918,3785.449951,27.8274655491919
35.76075569,254992.8494,4208456.931,3785.452148,27.8133973115773
35.79137022,254992.822,4208456.945,3785.453369,27.7993290693675
35.82198475,254992.7947,4208456.959,3785.453857,27.7852608271576
35.85259927,254992.7673,4208456.972,3785.454102,27.771192589543
35.8832138,254992.7399,4208456.986,3785.454346,27.7571243473332
35.91382833,254992.7125,4208457,3785.454102,27.7430561051233
35.94444286,254992.6851,4208457.013,3785.453857,27.7289878629134
35.97505738,254992.6578,4208457.027,3785.453369,27.7149196252988
36.00567191,254992.6304,4208457.041,3785.453369,27.700851383089
36.03628644,254992.603,4208457.055,3785.452393,27.6867831408791
36.06690096,254992.5756,4208457.068,3785.451416,27.6727149032645
36.09751549,254992.5482,4208457.082,3785.449463,27.6586466610547
