x,E,N,z,h
10.21499352,259968.9301,4203335.351,3559.085205,22.0364030654572
10.24163104,259968.954,4203335.339,3559.089111,22.041113956566
10.26826855,259968.978,4203335.327,3559.084717,22.0458248459063
10.29490606,259969.0019,4203335.316,3559.087646,22.0505357352467
10.32154358,259969.0258,4203335.304,3559.082764,22.0552466263555
10.34818109,259969.0497,4203335.292,3559.084229,22.0599575156958
10.3748186,259969.0737,4203335.28,3559.077393,22.0646684050361
10.40145612,259969.0976,4203335.269,3559.078369,22.0693792961449
10.42809363,259969.1215,4203335.257,3559.072021,22.0740901854852
10.45473114,259969.1454,4203335.245,3559.072266,22.0788010748255
10.48136866,259969.1694,4203335.234,3559.066162,22.0835119659343
10.50800617,259969.1933,4203335.222,3559.066406,22.0882228552746
10.53464368,259969.2172,4203335.21,3559.061768,22.0929337446149
10.5612812,259969.2411,4203335.198,3559.0625,22.0976446357238
10.58791871,259969.2651,4203335.187,3559.05835,22.1023555250641
10.61455622,259969.289,4203335.175,3559.059814,22.1070664144044
10.64119373,259969.3129,4203335.163,3559.055908,22.1117773037447
10.66783125,259969.3368,4203335.152,3559.057617,22.1164881948535
10.69446876,259969.3608,4203335.14,3559.054199,22.1211990841938
10.72110627,259969.3847,4203335.128,3559.055664,22.1259099735341
10.74774379,259969.4086,4203335.117,3559.052979,22.1306208646429
10.7743813,259969.4326,4203335.105,3559.054443,22.1353317539832
10.80101881,259969.4565,4203335.093,3559.052246,22.1400426433235
10.82765633,259969.4804,4203335.081,3559.053711,22.1447535344323
10.85429384,259969.5043,4203335.07,3559.051758,22.1494644237726
10.88093135,259969.5283,4203335.058,3559.053223,22.1541753131129
10.90756887,259969.5522,4203335.046,3559.051758,22.1588862042218
10.93420638,259969.5761,4203335.035,3559.053223,22.1635970935621
10.96084389,259969.6,4203335.023,3559.051514,22.1683079829024
10.98748141,259969.624,4203335.011,3559.049561,22.1730188740112
11.01411892,259969.6479,4203334.999,3559.05127,22.1777297633515
11.04075643,259969.6718,4203334.988,3559.049072,22.1824406526918
11.06739395,259969.6957,4203334.976,3559.051758,22.1871515438006
11.09403146,259969.7197,4203334.964,3559.048828,22.1918624331409
11.12066897,259969.7436,4203334.953,3559.051758,22.1965733224812
11.14730649,259969.7675,4203334.941,3559.04834,22.20128421359
11.173944,259969.7914,4203334.929,3559.052246,22.2059951029303
11.20058151,259969.8154,4203334.917,3559.048584,22.2107059922707
11.22721903,259969.8393,4203334.906,3559.052734,22.2154168833795
11.25385654,259969.8632,4203334.894,3559.049316,22.2201277727198
11.28049405,259969.8872,4203334.882,3559.053223,22.2248386620601
11.30713157,259969.9111,4203334.871,3559.049805,22.2295495531689
11.33376908,259969.935,4203334.859,3559.053467,22.2342604425092
11.36040659,259969.9589,4203334.847,3559.050293,22.2389713318495
11.38704411,259969.9829,4203334.836,3559.054199,22.2436822229583
11.41368162,259970.0068,4203334.824,3559.051025,22.2483931122986
11.44031913,259970.0307,4203334.812,3559.055176,22.2531040016389
11.46695665,259970.0546,4203334.8,3559.05249,22.2578148927478
11.49359416,259970.0786,4203334.789,3559.057129,22.2625257820881
11.52023167,259970.1025,4203334.777,3559.053955,22.2672366714284
11.54686919,259970.1264,4203334.765,3559.05957,22.2719475625372
11.5735067,259970.1503,4203334.754,3559.057861,22.2766584518775
11.60014421,259970.1743,4203334.742,3559.063477,22.2813693412178
11.62678172,259970.1982,4203334.73,3559.061523,22.2860802305581
11.65341924,259970.2221,4203334.718,3559.068359,22.2907911216669
11.68005675,259970.246,4203334.707,3559.066895,22.2955020110072
11.70669426,259970.27,4203334.695,3559.07373,22.3002129003475
11.73333178,259970.2939,4203334.683,3559.071777,22.3049237914563
11.75996929,259970.3178,4203334.672,3559.077881,22.3096346807966
11.7866068,259970.3418,4203334.66,3559.076904,22.3143455701369
11.81324432,259970.3657,4203334.648,3559.082031,22.3190564612458
11.83988183,259970.3896,4203334.636,3559.081055,22.3237673505861
11.86651934,259970.4135,4203334.625,3559.085205,22.3284782399264
11.89315686,259970.4375,4203334.613,3559.084229,22.3331891310352
11.91979437,259970.4614,4203334.601,3559.088135,22.3379000203755
11.94643188,259970.4853,4203334.59,3559.086914,22.3426109097158
11.9730694,259970.5092,4203334.578,3559.090332,22.3473218008246
11.99970691,259970.5332,4203334.566,3559.089355,22.3520326901649
12.02634442,259970.5571,4203334.555,3559.093262,22.3567435795052
12.05298194,259970.581,4203334.543,3559.091797,22.361454470614
12.07961945,259970.6049,4203334.531,3559.097656,22.3661653599544
12.10625696,259970.6289,4203334.519,3559.096924,22.3708762492947
12.13289448,259970.6528,4203334.508,3559.103027,22.3755871404035
12.15953199,259970.6767,4203334.496,3559.102295,22.3802980297438
12.1861695,259970.7006,4203334.484,3559.108643,22.3850089190841
12.21280702,259970.7246,4203334.473,3559.108398,22.3897198101929
12.23944453,259970.7485,4203334.461,3559.116943,22.3944306995332
12.26608204,259970.7724,4203334.449,3559.116943,22.3991415888735
12.29271956,259970.7964,4203334.437,3559.126465,22.4038524799823
12.31935707,259970.8203,4203334.426,3559.127686,22.4085633693226
12.34599458,259970.8442,4203334.414,3559.139648,22.4132742586629
12.3726321,259970.8681,4203334.402,3559.141602,22.4179851497718
12.39926961,259970.8921,4203334.391,3559.144287,22.4226960391121
12.42590712,259970.916,4203334.379,3559.15625,22.4274069284524
12.45254464,259970.9399,4203334.367,3559.15918,22.4321178195612
12.47918215,259970.9638,4203334.355,3559.170654,22.4368287089015
12.50581966,259970.9878,4203334.344,3559.17334,22.4415395982418
12.53245718,259971.0117,4203334.332,3559.180664,22.4462504893506
12.55909469,259971.0356,4203334.32,3559.182861,22.4509613786909
12.5857322,259971.0595,4203334.309,3559.189453,22.4556722680312
12.61236971,259971.0835,4203334.297,3559.193848,22.4603831573715
12.63900723,259971.1074,4203334.285,3559.204834,22.4650940484803
12.66564474,259971.1313,4203334.274,3559.207764,22.4698049378206
12.69228225,259971.1552,4203334.262,3559.214111,22.4745158271609
12.71891977,259971.1792,4203334.25,3559.214111,22.4792267182698
12.74555728,259971.2031,4203334.238,3559.218018,22.4839376076101
12.77219479,259971.227,4203334.227,3559.216797,22.4886484969504
