x,E,N,z,h
15.04745482,255227.2932,4208524.549,3753.094482,38.0400497994163
15.08082798,255227.2658,4208524.569,3753.092285,38.0444609066238
15.11420114,255227.2384,4208524.588,3753.0896,38.0488720138312
15.14757429,255227.211,4208524.607,3753.087158,38.053283119717
15.18094745,255227.1835,4208524.626,3753.084961,38.0576942269244
15.2143206,255227.1561,4208524.645,3753.082275,38.0621053328102
15.24769376,255227.1287,4208524.664,3753.07959,38.0665164400176
15.28106692,255227.1013,4208524.683,3753.076904,38.0709275472251
15.31444007,255227.0739,4208524.702,3753.07373,38.0753386531108
15.34781323,255227.0465,4208524.721,3753.069824,38.0797497603183
15.38118638,255227.0191,4208524.74,3753.065918,38.084160866204
15.41455954,255226.9917,4208524.759,3753.061768,38.0885719734115
15.4479327,255226.9643,4208524.778,3753.057617,38.092983080619
15.48130585,255226.9369,4208524.797,3753.05249,38.0973941865047
15.51467901,255226.9095,4208524.816,3753.047852,38.1018052937122
15.54805216,255226.8821,4208524.835,3753.043701,38.1062163995979
15.58142532,255226.8547,4208524.854,3753.040283,38.1106275068054
15.61479848,255226.8273,4208524.873,3753.035889,38.1150386140129
15.64817163,255226.7999,4208524.892,3753.032715,38.1194497198986
15.68154479,255226.7725,4208524.911,3753.029541,38.1238608271061
15.71491794,255226.7451,4208524.93,3753.025635,38.1282719329918
15.7482911,255226.7177,4208524.949,3753.022217,38.1326830401993
15.78166426,255226.6902,4208524.968,3753.019043,38.1370941474068
15.81503741,255226.6628,4208524.987,3753.015869,38.1415052532925
15.84841057,255226.6354,4208525.007,3753.013428,38.1459163605
