"Trace Number","Position","Number of points per trace","Elevation data","Total odometer ticks","# bytes/point","Time Sampling Interval (ps)","# of stacks","GPS X Position","GPS Y Position","GPS Z Position","Receiver X Position","Receiver Y Position","Receiver Z Position","Transmitter X Position","Transmitter Y Position","Transmitter Z Position","Timezero adjustment","Zero Trace Flag","Time of Day","Comment flag","Comments","RX_YAW (degrees)","RX_PITCH (degrees)","RX_ROLL (degrees)","TX_YAW (degrees)","TX_PITCH (degrees)","TX_ROLL (degrees)",
11,10.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,12.000,0.000,0.000,8.000,0.000,51.000,"0x0",37644.52734375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
12,11.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,13.000,0.000,0.000,9.000,0.000,51.000,"0x0",37664.546875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
13,12.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,14.000,0.000,0.000,10.000,0.000,51.000,"0x0",37685.8828125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
14,13.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,15.000,0.000,0.000,11.000,0.000,51.000,"0x0",37696.89453125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
15,14.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,16.000,0.000,0.000,12.000,0.000,51.000,"0x0",37708.69140625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
16,15.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,17.000,0.000,0.000,13.000,0.000,51.000,"0x0",37718.80078125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
17,16.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,18.000,0.000,0.000,14.000,0.000,51.000,"0x0",37730.2734375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
18,17.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,19.000,0.000,0.000,15.000,0.000,51.000,"0x0",37810.98828125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
19,18.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,20.000,0.000,0.000,16.000,0.000,51.000,"0x0",37820.5390625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
20,19.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,21.000,0.000,0.000,17.000,0.000,51.000,"0x0",37829.3984375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
21,20.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,22.000,0.000,0.000,18.000,0.000,51.000,"0x0",37838.22265625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
22,21.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,23.000,0.000,0.000,19.000,0.000,51.000,"0x0",37853.15625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
23,22.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,24.000,0.000,0.000,20.000,0.000,51.000,"0x0",37874.74609375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
24,23.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,25.000,0.000,0.000,21.000,0.000,51.000,"0x0",37984.9921875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
25,24.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,26.000,0.000,0.000,22.000,0.000,51.000,"0x0",37998.25390625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
26,25.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,27.000,0.000,0.000,23.000,0.000,51.000,"0x0",38008.8359375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
27,26.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,28.000,0.000,0.000,24.000,0.000,51.000,"0x0",38024.45703125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
28,27.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,29.000,0.000,0.000,25.000,0.000,51.000,"0x0",38044.5234375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
29,28.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,30.000,0.000,0.000,26.000,0.000,51.000,"0x0",38066.6796875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
30,29.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,31.000,0.000,0.000,27.000,0.000,51.000,"0x0",38080.08984375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
31,30.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,32.000,0.000,0.000,28.000,0.000,51.000,"0x0",38098.265625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
32,31.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,33.000,0.000,0.000,29.000,0.000,51.000,"0x0",38110.73046875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
33,32.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,34.000,0.000,0.000,30.000,0.000,51.000,"0x0",38126.5234375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
34,33.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,35.000,0.000,0.000,31.000,0.000,51.000,"0x0",38141.32421875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
35,34.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,36.000,0.000,0.000,32.000,0.000,51.000,"0x0",38171.2265625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
36,35.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,37.000,0.000,0.000,33.000,0.000,51.000,"0x0",38182.9453125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
37,36.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,38.000,0.000,0.000,34.000,0.000,51.000,"0x0",38199.78125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
38,37.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,39.000,0.000,0.000,35.000,0.000,51.000,"0x0",38221.17578125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
39,38.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,40.000,0.000,0.000,36.000,0.000,51.000,"0x0",38233.93359375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
40,39.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,41.000,0.000,0.000,37.000,0.000,51.000,"0x0",38288.48046875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
41,40.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,42.000,0.000,0.000,38.000,0.000,51.000,"0x0",38307.9765625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
42,41.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,43.000,0.000,0.000,39.000,0.000,51.000,"0x0",38323.74609375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
43,42.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,44.000,0.000,0.000,40.000,0.000,51.000,"0x0",38346.34765625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
44,43.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,45.000,0.000,0.000,41.000,0.000,51.000,"0x0",38358.19140625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
45,44.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,46.000,0.000,0.000,42.000,0.000,51.000,"0x0",38370.01953125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
46,45.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,47.000,0.000,0.000,43.000,0.000,51.000,"0x0",38383.390625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
47,46.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,48.000,0.000,0.000,44.000,0.000,51.000,"0x0",38397.390625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
48,47.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,49.000,0.000,0.000,45.000,0.000,51.000,"0x0",38412.08203125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
49,48.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,50.000,0.000,0.000,46.000,0.000,51.000,"0x0",38423.42578125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
50,49.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,51.000,0.000,0.000,47.000,0.000,51.000,"0x0",38439.5234375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
51,50.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,52.000,0.000,0.000,48.000,0.000,51.000,"0x0",38451.0078125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
52,51.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,53.000,0.000,0.000,49.000,0.000,51.000,"0x0",38460.23828125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
53,52.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,54.000,0.000,0.000,50.000,0.000,51.000,"0x0",38476.9921875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
54,53.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,55.000,0.000,0.000,51.000,0.000,51.000,"0x0",38489.41015625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
55,54.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,56.000,0.000,0.000,52.000,0.000,51.000,"0x0",38498.76953125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
56,55.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,57.000,0.000,0.000,53.000,0.000,51.000,"0x0",38510.390625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
57,56.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,58.000,0.000,0.000,54.000,0.000,51.000,"0x0",38522.78515625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
58,57.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,59.000,0.000,0.000,55.000,0.000,51.000,"0x0",38543.05078125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
59,58.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,60.000,0.000,0.000,56.000,0.000,51.000,"0x0",38555.40234375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
60,59.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,61.000,0.000,0.000,57.000,0.000,51.000,"0x0",38568.9453125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
61,60.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,62.000,0.000,0.000,58.000,0.000,51.000,"0x0",38582.25390625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
62,61.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,63.000,0.000,0.000,59.000,0.000,51.000,"0x0",38593.27734375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
63,62.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,64.000,0.000,0.000,60.000,0.000,51.000,"0x0",38607.84765625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
64,63.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,65.000,0.000,0.000,61.000,0.000,51.000,"0x0",38626.69140625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
65,64.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,66.000,0.000,0.000,62.000,0.000,51.000,"0x0",38640.52734375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
66,65.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,67.000,0.000,0.000,63.000,0.000,51.000,"0x0",38798.17578125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
67,66.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,68.000,0.000,0.000,64.000,0.000,51.000,"0x0",38810.5859375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
68,67.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,69.000,0.000,0.000,65.000,0.000,51.000,"0x0",38831.203125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
69,68.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,70.000,0.000,0.000,66.000,0.000,51.000,"0x0",38843.5703125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
70,69.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,71.000,0.000,0.000,67.000,0.000,51.000,"0x0",38854.7734375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
71,70.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,72.000,0.000,0.000,68.000,0.000,51.000,"0x0",38872.74609375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
72,71.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,73.000,0.000,0.000,69.000,0.000,51.000,"0x0",38887.66015625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
73,72.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,74.000,0.000,0.000,70.000,0.000,51.000,"0x0",38899.18359375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
74,73.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,75.000,0.000,0.000,71.000,0.000,51.000,"0x0",38911.6796875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
75,74.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,76.000,0.000,0.000,72.000,0.000,51.000,"0x0",38923.52734375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
76,75.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,77.000,0.000,0.000,73.000,0.000,51.000,"0x0",38940.41796875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
77,76.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,78.000,0.000,0.000,74.000,0.000,51.000,"0x0",38956.1015625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
78,77.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,79.000,0.000,0.000,75.000,0.000,51.000,"0x0",38974.77734375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
79,78.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,80.000,0.000,0.000,76.000,0.000,51.000,"0x0",38988.3359375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
80,79.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,81.000,0.000,0.000,77.000,0.000,51.000,"0x0",39000.46875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
81,80.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,82.000,0.000,0.000,78.000,0.000,51.000,"0x0",39017.53125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
82,81.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,83.000,0.000,0.000,79.000,0.000,51.000,"0x0",39026.6796875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
83,82.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,84.000,0.000,0.000,80.000,0.000,51.000,"0x0",39046.10546875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
84,83.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,85.000,0.000,0.000,81.000,0.000,51.000,"0x0",39058.80859375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
85,84.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,86.000,0.000,0.000,82.000,0.000,51.000,"0x0",39072.5234375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
86,85.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,87.000,0.000,0.000,83.000,0.000,51.000,"0x0",39085.34375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
87,86.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,88.000,0.000,0.000,84.000,0.000,51.000,"0x0",39109.20703125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
88,87.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,89.000,0.000,0.000,85.000,0.000,51.000,"0x0",39120.8671875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
89,88.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,90.000,0.000,0.000,86.000,0.000,51.000,"0x0",39133.50390625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
90,89.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,91.000,0.000,0.000,87.000,0.000,51.000,"0x0",39144.44140625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
91,90.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,92.000,0.000,0.000,88.000,0.000,51.000,"0x0",39170.26171875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
92,91.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,93.000,0.000,0.000,89.000,0.000,51.000,"0x0",39180.984375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
93,92.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,94.000,0.000,0.000,90.000,0.000,51.000,"0x0",39200.30078125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
94,93.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,95.000,0.000,0.000,91.000,0.000,51.000,"0x0",39213.62109375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
95,94.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,96.000,0.000,0.000,92.000,0.000,51.000,"0x0",39227.1171875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
96,95.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,97.000,0.000,0.000,93.000,0.000,51.000,"0x0",39256.578125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
97,96.000,500,0.000,0,4,2000.000,2048,0.0000000,0.0000000,0.0000000,0.000,98.000,0.000,0.000,94.000,0.000,51.000,"0x0",39295.1796875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
